# time(s),temperature(deg C),Pressure(Pa)
23170.000,24.787,102213.394
23171.000,24.562,102071.701
23172.000,25.157,100753.835
23173.000,24.962,101509.000
23174.000,25.121,101154.907
23175.000,25.371,102162.031
23176.000,24.844,101120.641
23177.000,24.500,101141.127
23178.000,24.722,100416.722
23179.000,24.523,101491.576
23180.000,24.474,100396.077
23181.000,24.678,101467.434
23182.000,25.426,101995.627
23183.000,24.703,101004.921
23184.000,25.225,101718.078
23185.000,24.692,100641.282
23186.000,25.127,100404.512
23187.000,25.190,101469.499
23188.000,24.767,100467.468
23189.000,24.577,100965.411
23190.000,25.275,102006.734
23191.000,25.075,101050.351
23192.000,24.465,101667.039
23193.000,25.086,101491.594
23194.000,24.763,101617.707
23195.000,24.661,101620.236
23196.000,24.801,101717.899
23197.000,25.283,101503.483
23198.000,24.948,102261.775
23199.000,24.617,101807.793
23200.000,25.376,100362.808
23201.000,24.450,101393.551
23202.000,24.856,101383.617
23203.000,24.844,100525.965
23204.000,25.191,102257.016
23205.000,25.389,101163.756
23206.000,24.441,102220.876
23207.000,25.383,101662.612
23208.000,24.947,100390.589
23209.000,24.547,102258.457
23210.000,24.913,100475.148
23211.000,24.766,101559.738
23212.000,24.882,101342.700
23213.000,24.661,101863.288
23214.000,24.468,102277.460
23215.000,25.426,102290.613
23216.000,24.730,101799.232
23217.000,25.242,101715.102
23218.000,24.636,101353.625
23219.000,25.118,100601.199
23220.000,24.544,101455.597
23221.000,24.831,100758.456
23222.000,24.892,101798.901
23223.000,24.959,102190.220
23224.000,24.926,100825.543
23225.000,25.090,100528.120
23226.000,24.967,100390.485
23227.000,25.188,100599.816
23228.000,25.402,101407.802
23229.000,24.789,100866.443
23230.000,24.727,100481.484
23231.000,24.667,102155.344
23232.000,25.300,100494.455
23233.000,24.788,101984.029
23234.000,24.552,101850.913
23235.000,24.840,100581.388
23236.000,24.547,101175.571
23237.000,24.755,101362.753
23238.000,24.763,100918.779
23239.000,24.825,101783.706
23240.000,25.126,101768.359
23241.000,24.440,101227.092
23242.000,24.628,101077.906
23243.000,25.201,101826.910
23244.000,24.674,100829.570
23245.000,24.737,101785.836
23246.000,24.849,100948.111
23247.000,24.490,100992.669
23248.000,24.462,102025.936
23249.000,24.655,101984.514
23250.000,25.201,100311.649
23251.000,25.326,100983.646
23252.000,24.796,101542.514
23253.000,24.837,101788.504
23254.000,24.751,100585.610
23255.000,24.755,101089.626
23256.000,25.347,102187.567
23257.000,25.331,101404.059
23258.000,24.784,100899.037
23259.000,24.951,101564.238
23260.000,24.728,100524.670
23261.000,24.840,101083.762
23262.000,25.296,100411.642
23263.000,24.601,101892.476
23264.000,25.383,101098.488
23265.000,24.928,102109.876
23266.000,25.405,101016.393
23267.000,24.847,101163.075
23268.000,24.480,101329.998
23269.000,25.083,100403.225
23270.000,24.710,100346.753
23271.000,25.113,100633.335
23272.000,25.218,100718.551
23273.000,25.143,100669.738
23274.000,24.845,101946.843
23275.000,24.750,100358.836
23276.000,24.466,101355.547
23277.000,24.837,101243.414
23278.000,24.937,101424.358
23279.000,24.750,100368.796
23280.000,24.513,101878.156
23281.000,25.415,101499.541
23282.000,24.765,102247.218
23283.000,24.690,102076.645
23284.000,25.116,100438.586
23285.000,24.785,101261.038
23286.000,24.809,101865.554
23287.000,25.330,101602.653
23288.000,24.991,102145.944
23289.000,24.514,100806.553
23290.000,24.706,100645.057
23291.000,25.369,101760.385
23292.000,24.781,100907.001
23293.000,25.200,101540.187
23294.000,24.687,101349.858
23295.000,24.943,101638.311
23296.000,24.866,101647.644
23297.000,24.723,101291.248
23298.000,24.638,100593.526
23299.000,24.431,100992.447
23300.000,24.865,101843.601
23301.000,25.153,102286.700
23302.000,24.674,102029.650
23303.000,25.289,101168.738
23304.000,24.780,101027.740
23305.000,24.685,100366.138
23306.000,25.280,100654.949
23307.000,24.662,102075.578
23308.000,25.117,102018.766
23309.000,25.243,100975.443
23310.000,24.555,102222.100
23311.000,25.112,101930.377
23312.000,25.178,100559.921
23313.000,24.480,100953.161
23314.000,25.303,101837.210
23315.000,25.084,101473.164
23316.000,24.468,101705.424
23317.000,24.882,101668.463
23318.000,24.424,100428.746
23319.000,24.438,101296.309
23320.000,24.947,102171.174
23321.000,24.783,101022.346
23322.000,25.080,102112.613
23323.000,24.903,101616.765
23324.000,24.737,100427.054
23325.000,25.243,101056.662
23326.000,25.114,101762.377
23327.000,25.234,102049.906
23328.000,24.763,100843.770
23329.000,25.054,101687.586
23330.000,24.601,102125.838
23331.000,24.885,101040.266
23332.000,25.115,101913.693
23333.000,25.058,101595.396
23334.000,24.972,100914.803
23335.000,25.143,102016.327
23336.000,24.913,101181.170
23337.000,24.994,101729.688
23338.000,24.994,100556.630
23339.000,25.304,101208.251
23340.000,25.029,102083.131
23341.000,25.260,101841.685
23342.000,24.539,100586.014
23343.000,24.456,100307.766
23344.000,25.170,101729.445
23345.000,24.832,100545.369
23346.000,24.647,100662.202
23347.000,25.414,101017.724
23348.000,24.422,101693.805
23349.000,24.517,102103.034
23350.000,25.023,102066.198
23351.000,24.605,101407.022
23352.000,25.081,100329.566
23353.000,24.519,102135.168
23354.000,25.328,100375.825
23355.000,24.682,101947.521
23356.000,24.607,101902.046
23357.000,25.339,100772.287
23358.000,25.329,100445.399
23359.000,25.165,102278.306
23360.000,25.119,100910.695
23361.000,25.115,101670.939
23362.000,25.100,101465.862
23363.000,25.158,101366.088
23364.000,25.353,101985.979
23365.000,24.665,100977.749
23366.000,24.812,101213.556
23367.000,25.019,101653.290
23368.000,25.065,101749.525
23369.000,24.861,100908.690
23370.000,24.605,100613.996
23371.000,24.482,101232.863
23372.000,24.807,101211.676
23373.000,25.104,101655.432
23374.000,25.229,100783.104
23375.000,24.722,101707.647
23376.000,25.012,101962.872
23377.000,24.581,101444.519
23378.000,24.689,101350.990
23379.000,24.906,101490.545
23380.000,24.506,100699.184
23381.000,25.416,100724.819
23382.000,24.578,100399.786
23383.000,24.455,100927.901
23384.000,25.200,102110.229
23385.000,25.293,100507.047
23386.000,25.112,102137.925
23387.000,24.841,101783.111
23388.000,24.872,101079.128
23389.000,25.406,101065.059
23390.000,25.234,101129.787
23391.000,24.449,100359.653
23392.000,25.066,101224.889
23393.000,24.980,101771.524
23394.000,24.887,101169.197
23395.000,24.694,101938.175
23396.000,25.054,102209.377
23397.000,25.382,101297.725
23398.000,25.227,102197.464
23399.000,25.118,101585.971
23400.000,25.155,100300.094
23401.000,25.336,101611.167
23402.000,25.244,100646.634
23403.000,24.950,101427.008
23404.000,25.255,101810.617
23405.000,25.330,101288.445
23406.000,24.900,100366.200
23407.000,24.781,100419.735
23408.000,24.952,100637.913
23409.000,25.078,102266.168
23410.000,25.024,100983.488
23411.000,25.343,101223.545
23412.000,24.439,101675.403
23413.000,24.706,101369.140
23414.000,25.225,101820.399
23415.000,24.907,102062.793
23416.000,25.126,100519.430
23417.000,25.408,101703.960
23418.000,24.698,102167.010
23419.000,24.758,101412.908
23420.000,24.631,101245.244
23421.000,25.018,102200.898
23422.000,24.831,101506.712
23423.000,25.393,101134.503
23424.000,24.845,102050.933
23425.000,24.838,101408.853
23426.000,24.727,100451.815
23427.000,24.543,101969.705
23428.000,24.582,101805.056
23429.000,24.731,101015.409
23430.000,25.388,102198.055
23431.000,25.384,101374.931
23432.000,24.558,101958.268
23433.000,25.246,101411.545
23434.000,25.233,101580.194
23435.000,24.607,101437.772
23436.000,24.635,102274.623
23437.000,25.261,101230.301
23438.000,25.407,102069.553
23439.000,24.609,101813.361
23440.000,25.136,100383.033
23441.000,24.652,101366.712
23442.000,24.562,101320.543
23443.000,25.113,100510.911
23444.000,25.295,101156.274
23445.000,24.882,101461.064
23446.000,24.628,101792.403
23447.000,24.894,101627.603
23448.000,25.114,100970.320
23449.000,24.847,101950.440
23450.000,24.861,100823.424
23451.000,24.514,102025.258
23452.000,24.675,101373.672
23453.000,25.278,100524.142
23454.000,24.565,101903.499
23455.000,25.380,102231.283
23456.000,24.888,100319.568
23457.000,24.809,100982.778
23458.000,24.894,100908.852
23459.000,25.216,101632.962
23460.000,24.818,100785.212
23461.000,25.045,102153.318
23462.000,25.269,101339.436
23463.000,25.123,100979.475
23464.000,25.008,101887.266
23465.000,24.783,101112.750
23466.000,24.681,102129.635
23467.000,24.953,100582.269
23468.000,24.968,101002.500
23469.000,24.860,101807.269
23470.000,25.096,100657.221
23471.000,24.560,101803.668
23472.000,24.476,101158.436
23473.000,24.971,101070.415
23474.000,24.715,100444.189
23475.000,25.265,102218.121
23476.000,24.821,101599.895
23477.000,25.299,102159.548
23478.000,25.108,101379.919
23479.000,24.477,100681.592
23480.000,24.513,101456.639
23481.000,24.540,101107.611
23482.000,24.417,100332.959
23483.000,25.276,100987.116
23484.000,25.139,100986.591
23485.000,25.021,101611.023
23486.000,24.540,101743.044
23487.000,25.113,100946.144
23488.000,24.620,100993.751
23489.000,24.697,100313.984
23490.000,24.496,100979.639
23491.000,25.198,102227.071
23492.000,24.882,100492.623
23493.000,24.755,102253.682
23494.000,25.373,101852.726
23495.000,24.854,101654.023
23496.000,24.764,100429.673
23497.000,25.202,100772.105
23498.000,24.457,100757.987
23499.000,25.075,101361.323
23500.000,24.600,102265.486
23501.000,25.095,100848.642
23502.000,24.579,100539.944
23503.000,25.057,101044.455
23504.000,25.067,100566.669
23505.000,24.436,101506.022
23506.000,24.791,101765.055
23507.000,24.417,101791.680
23508.000,24.955,101434.563
23509.000,24.834,101265.958
23510.000,25.188,100601.061
23511.000,25.257,101250.771
23512.000,25.361,101393.335
23513.000,25.318,101345.764
23514.000,24.724,102174.247
23515.000,25.210,101403.078
23516.000,24.778,100857.024
23517.000,25.378,102021.759
23518.000,25.357,101509.003
23519.000,24.536,100641.991
23520.000,25.343,100303.680
23521.000,25.285,101914.575
23522.000,24.602,102155.861
23523.000,25.197,101412.009
23524.000,25.393,101325.794
23525.000,25.372,102209.935
23526.000,25.288,100382.416
23527.000,24.759,100507.489
23528.000,24.781,100855.570
23529.000,24.686,102270.014
23530.000,25.355,100692.050
23531.000,25.128,100559.076
23532.000,24.891,101447.588
23533.000,24.422,101182.877
23534.000,24.667,102094.970
23535.000,25.365,100970.242
23536.000,24.663,101996.633
23537.000,24.953,101070.326
23538.000,24.819,100731.715
23539.000,25.329,100437.842
23540.000,25.298,101803.808
23541.000,25.132,101412.691
23542.000,25.289,102237.766
23543.000,25.112,100557.904
23544.000,25.168,102060.066
23545.000,24.642,100376.314
23546.000,24.456,101102.023
23547.000,25.099,102098.844
23548.000,24.400,101649.296
23549.000,24.455,100659.370
23550.000,24.597,100492.441
23551.000,25.366,101448.498
23552.000,25.342,101803.344
23553.000,24.479,101459.621
23554.000,25.250,101756.738
23555.000,25.385,102035.167
23556.000,24.876,101250.298
23557.000,24.677,100860.604
23558.000,24.969,101470.944
23559.000,25.161,101836.481
23560.000,24.777,101053.422
23561.000,25.141,100755.817
23562.000,24.745,101221.995
23563.000,24.680,101115.311
23564.000,25.095,101139.911
23565.000,24.871,100573.021
23566.000,24.791,102010.488
23567.000,25.350,102178.094
23568.000,25.313,100893.484
23569.000,25.277,102205.708
23570.000,25.182,101974.985
23571.000,24.734,100901.068
23572.000,25.065,101376.132
23573.000,24.647,100854.458
23574.000,24.707,100383.996
23575.000,25.385,101019.544
23576.000,24.711,101392.322
23577.000,24.735,100823.395
23578.000,24.992,101382.791
23579.000,24.768,101276.457
23580.000,24.621,101070.671
23581.000,24.667,101468.382
23582.000,24.442,101693.005
23583.000,24.769,101426.703
23584.000,24.722,100800.030
23585.000,25.196,100901.290
23586.000,25.038,101609.698
23587.000,24.756,101354.722
23588.000,24.515,101357.644
23589.000,24.919,102031.530
23590.000,24.515,100726.582
23591.000,24.513,101969.248
23592.000,25.300,101454.650
23593.000,24.943,100300.648
23594.000,25.394,100366.037
23595.000,25.239,100668.507
23596.000,24.904,101764.423
23597.000,24.868,100652.516
23598.000,24.407,100880.845
23599.000,25.077,100587.486
23600.000,25.059,101517.053
23601.000,25.331,101998.152
23602.000,25.067,102197.224
23603.000,24.797,101828.827
23604.000,25.094,100501.262
23605.000,24.542,101606.413
23606.000,25.132,100513.471
23607.000,24.683,101594.144
23608.000,24.940,100759.097
23609.000,25.225,101720.799
23610.000,24.870,102290.311
23611.000,24.559,100654.765
23612.000,24.642,100748.642
23613.000,25.036,101364.089
23614.000,24.901,100880.586
23615.000,24.434,101882.541
23616.000,25.027,100967.704
23617.000,24.932,100675.093
23618.000,24.685,101908.980
23619.000,24.636,100674.172
23620.000,24.632,101050.295
23621.000,25.076,101580.376
23622.000,25.141,102002.664
23623.000,24.444,101051.303
23624.000,25.221,100688.853
23625.000,24.464,101456.580
23626.000,24.641,100776.775
23627.000,25.306,100782.768
23628.000,24.586,100671.245
23629.000,24.575,101929.232
23630.000,24.946,101353.719
23631.000,25.246,101374.810
23632.000,24.583,101818.157
23633.000,24.830,102257.712
23634.000,24.590,101761.433
23635.000,24.551,100614.459
23636.000,24.727,100606.441
23637.000,24.965,102241.707
23638.000,24.686,100912.924
23639.000,24.604,101954.804
23640.000,25.307,101800.009
23641.000,24.649,100659.601
23642.000,24.772,100691.364
23643.000,25.265,102202.878
23644.000,25.327,100789.777
23645.000,25.319,100812.530
23646.000,25.317,100380.397
23647.000,24.950,101066.539
23648.000,25.118,101166.646
23649.000,25.137,102261.473
23650.000,24.569,101795.943
23651.000,24.803,101942.162
23652.000,24.418,101555.848
23653.000,25.059,101980.350
23654.000,25.259,100760.612
23655.000,24.751,101349.938
23656.000,24.662,100749.502
23657.000,24.938,100572.598
23658.000,24.720,100841.752
23659.000,24.800,101708.490
23660.000,24.510,101554.437
23661.000,25.047,100368.809
23662.000,24.834,101991.499
23663.000,24.478,100726.833
23664.000,24.421,101993.626
23665.000,24.666,100316.190
23666.000,24.945,100886.690
23667.000,24.422,101644.139
23668.000,24.523,100733.302
23669.000,24.412,101498.261
23670.000,25.299,100337.984
23671.000,25.350,101628.383
23672.000,24.418,100501.133
23673.000,24.869,100750.437
23674.000,24.437,101778.499
23675.000,25.323,100882.236
23676.000,24.502,100794.584
23677.000,24.580,101923.106
23678.000,25.178,101299.745
23679.000,24.437,101774.596
23680.000,24.550,101996.295
23681.000,24.796,100391.759
23682.000,24.728,100401.309
23683.000,24.742,102146.124
23684.000,25.284,102163.408
23685.000,25.298,101124.943
23686.000,24.970,101446.812
23687.000,25.135,100709.655
23688.000,24.624,101130.777
23689.000,25.097,100872.863
23690.000,24.630,100494.477
23691.000,25.187,102237.852
23692.000,24.962,100860.431
23693.000,24.564,102045.264
23694.000,24.760,100750.267
23695.000,25.334,100985.266
23696.000,25.300,101960.695
23697.000,24.557,102098.649
23698.000,24.559,102240.391
23699.000,25.079,102175.244
23700.000,24.791,100782.995
23701.000,24.757,101540.610
23702.000,24.503,101413.489
23703.000,24.555,102270.742
23704.000,24.813,101432.040
23705.000,24.822,100717.516
23706.000,25.192,101679.839
23707.000,24.873,101884.890
23708.000,25.183,100561.884
23709.000,24.564,100385.139
23710.000,24.481,102164.101
23711.000,24.864,101021.098
23712.000,25.376,101044.555
23713.000,24.764,100350.484
23714.000,24.884,100860.875
23715.000,24.493,101074.849
23716.000,25.377,102058.779
23717.000,25.339,101537.999
23718.000,24.577,100528.694
23719.000,24.428,102130.557
23720.000,25.189,100661.273
23721.000,25.056,100765.777
23722.000,25.182,100914.905
23723.000,25.016,100720.097
23724.000,24.866,101381.943
23725.000,24.443,100590.354
23726.000,24.613,101827.046
23727.000,24.630,101678.501
23728.000,25.108,101712.342
23729.000,24.460,101937.356
23730.000,24.512,102053.266
23731.000,25.104,100986.882
23732.000,25.136,102118.521
23733.000,25.184,101702.036
23734.000,24.406,100510.610
23735.000,24.669,100590.361
23736.000,24.564,102070.061
23737.000,24.593,101044.005
23738.000,24.867,101720.022
23739.000,24.562,100943.685
23740.000,25.140,100723.018
23741.000,24.961,100648.325
23742.000,24.833,100466.220
23743.000,24.692,100651.988
23744.000,25.000,100665.232
23745.000,24.858,101597.901
23746.000,25.040,101937.000
23747.000,24.543,100790.981
23748.000,24.971,102001.032
23749.000,24.379,101250.862
23750.000,25.066,100468.017
23751.000,24.492,101306.664
23752.000,25.336,102089.761
23753.000,24.841,101044.991
23754.000,24.461,102015.601
23755.000,25.237,101158.823
23756.000,24.608,100982.088
23757.000,25.021,100368.272
23758.000,24.454,101972.876
23759.000,25.128,101896.930
23760.000,25.119,101109.970
23761.000,25.277,101002.476
23762.000,24.851,101606.027
23763.000,25.327,100389.605
23764.000,24.950,101573.127
23765.000,24.982,101041.984
23766.000,25.258,100807.694
23767.000,24.525,101980.585
23768.000,24.559,100373.632
23769.000,24.832,100676.064
23770.000,24.857,100581.055
23771.000,24.962,102137.226
23772.000,24.723,100729.307
23773.000,24.995,101386.618
23774.000,25.188,101041.348
23775.000,25.232,101860.434
23776.000,25.268,101635.487
23777.000,24.974,101591.596
23778.000,24.521,101560.533
23779.000,25.184,101822.432
23780.000,24.788,100517.171
23781.000,24.610,101847.429
23782.000,24.579,101126.250
23783.000,25.137,100485.320
23784.000,24.411,102133.865
23785.000,25.183,101774.721
23786.000,25.121,101228.525
23787.000,24.649,100650.754
23788.000,24.652,100854.747
23789.000,24.869,102001.351
23790.000,25.300,101068.881
23791.000,24.515,102082.428
23792.000,24.737,100850.727
23793.000,25.030,102239.599
23794.000,24.494,100975.592
23795.000,24.439,100908.788
23796.000,25.264,102189.932
23797.000,25.210,101450.369
23798.000,24.424,101417.019
23799.000,24.434,101327.123
23800.000,24.891,100315.713
23801.000,24.500,101475.752
23802.000,24.595,100757.586
23803.000,24.848,101729.077
23804.000,24.845,101371.327
23805.000,25.342,102242.144
23806.000,24.463,101516.699
23807.000,24.894,101379.149
23808.000,25.065,102210.936
23809.000,24.696,101782.081
23810.000,24.923,100799.417
23811.000,25.295,100949.745
23812.000,24.700,102060.824
23813.000,24.558,102110.821
23814.000,25.137,101783.536
23815.000,24.481,101421.221
23816.000,24.754,102192.236
23817.000,24.959,101495.836
23818.000,25.258,101046.401
23819.000,24.527,101858.370
23820.000,25.317,102003.536
23821.000,24.901,101999.701
23822.000,24.676,101263.233
23823.000,24.811,101741.054
23824.000,24.664,101991.324
23825.000,24.640,101408.152
23826.000,25.001,100481.857
23827.000,24.529,100733.959
23828.000,24.591,101574.222
23829.000,24.672,101513.533
23830.000,25.216,101687.781
23831.000,24.918,100465.640
23832.000,24.500,100839.506
23833.000,24.626,102145.283
23834.000,24.662,101502.241
23835.000,24.962,102102.644
23836.000,25.164,100586.628
23837.000,25.179,101258.608
23838.000,24.657,101369.008
23839.000,24.589,102101.248
23840.000,25.343,101626.547
23841.000,25.279,101316.045
23842.000,24.451,101757.447
23843.000,25.285,101483.239
23844.000,24.898,101640.218
23845.000,24.870,101274.879
23846.000,25.344,101999.016
23847.000,25.358,101741.128
23848.000,24.409,101314.072
23849.000,24.532,100759.803
23850.000,24.428,100847.682
23851.000,25.231,101621.200
23852.000,24.785,100902.302
23853.000,25.083,100775.769
23854.000,25.362,101948.462
23855.000,24.741,101697.300
23856.000,24.553,101066.863
23857.000,24.736,101439.055
23858.000,25.362,100927.519
23859.000,24.610,101445.829
23860.000,24.625,101903.130
23861.000,24.811,100954.337
23862.000,24.612,102156.256
23863.000,24.592,101631.606
23864.000,24.389,101986.637
23865.000,24.620,101743.442
23866.000,25.235,100466.810
23867.000,24.636,101546.962
23868.000,25.320,100376.870
23869.000,24.816,100899.690
23870.000,25.115,101796.582
23871.000,24.795,100662.210
23872.000,25.014,100694.282
23873.000,24.527,100568.291
23874.000,25.342,101657.887
23875.000,24.831,101372.720
23876.000,24.914,101096.644
23877.000,24.617,100997.648
23878.000,25.280,100339.182
23879.000,25.051,101874.937
23880.000,25.277,101666.511
23881.000,24.562,100544.774
23882.000,25.073,101750.241
23883.000,24.752,102270.141
23884.000,24.833,100520.211
23885.000,25.099,101107.565
23886.000,24.568,100771.430
23887.000,25.317,101296.749
23888.000,25.356,101805.211
23889.000,25.291,101531.902
23890.000,25.158,101193.393
23891.000,24.722,100593.930
23892.000,25.045,101260.191
23893.000,25.293,100782.125
23894.000,24.909,101895.345
23895.000,25.309,101492.993
23896.000,24.651,100462.392
23897.000,24.555,101692.355
23898.000,24.778,101914.740
23899.000,24.481,102155.379
23900.000,25.234,101863.216
23901.000,24.691,101185.914
23902.000,24.630,101111.085
23903.000,24.483,101723.698
23904.000,24.494,100637.012
23905.000,25.255,101125.263
23906.000,25.118,101615.669
23907.000,24.761,101471.844
23908.000,24.711,102097.386
23909.000,24.997,102159.202
23910.000,24.647,100717.067
23911.000,25.025,101815.040
23912.000,25.292,101872.837
23913.000,24.694,102050.498
23914.000,24.937,101569.070
23915.000,24.932,101746.177
23916.000,24.768,101155.303
23917.000,24.914,101073.233
23918.000,25.320,100740.399
23919.000,25.036,101235.877
23920.000,24.637,101706.625
23921.000,25.259,101851.848
23922.000,25.112,101829.026
23923.000,24.751,100954.152
23924.000,25.090,101527.176
23925.000,24.383,102126.902
23926.000,25.071,102085.838
23927.000,25.256,101419.762
23928.000,24.999,100751.477
23929.000,24.815,100548.009
23930.000,25.026,101894.361
23931.000,25.091,101882.713
23932.000,24.976,101207.723
23933.000,24.842,101476.789
23934.000,25.307,100871.230
23935.000,24.443,100409.389
23936.000,25.271,100694.286
23937.000,24.646,101435.882
23938.000,24.871,101985.296
23939.000,24.692,100358.928
23940.000,25.004,102089.226
23941.000,25.217,101592.344
23942.000,24.379,100926.485
23943.000,25.090,101602.753
23944.000,24.614,101030.410
23945.000,24.479,100892.640
23946.000,24.829,100760.859
23947.000,24.964,100775.440
23948.000,24.596,101148.779
23949.000,25.015,100829.968
23950.000,25.048,100825.567
23951.000,25.278,101448.608
23952.000,24.714,101734.232
23953.000,24.468,101364.382
23954.000,24.847,101795.352
23955.000,25.057,101448.780
23956.000,25.285,101945.618
23957.000,25.333,102116.076
23958.000,24.422,100489.033
23959.000,24.713,101907.286
23960.000,25.219,101421.078
23961.000,24.425,100814.626
23962.000,24.483,100914.639
23963.000,25.032,100745.239
23964.000,24.944,101648.481
23965.000,24.737,102280.938
23966.000,24.799,102122.018
23967.000,24.361,101748.329
23968.000,24.595,100420.077
23969.000,24.985,102271.181
23970.000,24.861,101620.413
23971.000,25.337,101182.803
23972.000,24.915,100633.218
23973.000,24.625,100528.522
23974.000,24.766,100623.825
23975.000,25.323,101204.327
23976.000,24.706,102012.902
23977.000,24.545,101387.663
23978.000,24.391,101687.653
23979.000,25.162,102082.740
23980.000,24.362,100359.248
23981.000,25.212,101800.421
23982.000,24.479,101349.089
23983.000,25.057,100789.095
23984.000,24.894,101547.116
23985.000,25.139,101830.371
23986.000,24.921,101522.148
23987.000,25.331,101063.904
23988.000,25.322,101928.863
23989.000,24.407,101706.223
23990.000,25.119,100527.015
23991.000,25.050,101415.959
23992.000,24.915,101640.565
23993.000,24.458,102194.012
23994.000,25.027,102020.280
23995.000,24.486,101032.358
23996.000,24.788,101171.296
23997.000,24.867,100883.639
23998.000,24.807,101638.548
23999.000,25.287,100798.386
24000.000,25.226,101071.548
24001.000,25.317,101349.566
24002.000,24.854,100893.813
24003.000,24.355,100823.295
24004.000,24.993,101327.622
24005.000,24.933,101557.462
24006.000,24.361,100949.330
24007.000,24.574,101941.627
24008.000,24.590,101979.202
24009.000,24.501,102051.266
24010.000,24.417,101409.071
24011.000,24.522,101689.528
24012.000,25.125,100884.521
24013.000,25.293,101204.500
24014.000,24.578,101301.827
24015.000,24.468,100680.654
24016.000,25.211,100461.288
24017.000,25.035,100510.139
24018.000,24.965,100733.084
24019.000,24.564,100662.104
24020.000,24.369,101790.001
24021.000,24.542,102128.993
24022.000,24.534,101376.946
24023.000,25.254,102160.294
24024.000,24.977,101264.810
24025.000,24.875,101716.733
24026.000,24.762,101079.183
24027.000,24.856,102069.951
24028.000,24.478,101119.067
24029.000,25.117,100860.971
24030.000,24.999,101259.780
24031.000,24.467,100840.480
24032.000,24.487,101275.062
24033.000,24.424,101098.264
24034.000,24.420,100662.109
24035.000,25.119,100606.005
24036.000,24.448,100408.218
24037.000,24.435,102222.510
24038.000,24.562,100936.630
24039.000,25.005,101137.549
24040.000,24.987,101768.103
24041.000,25.116,100550.016
24042.000,25.266,102156.747
24043.000,24.352,100968.063
24044.000,24.628,101509.085
24045.000,24.350,101779.777
24046.000,24.434,101554.054
24047.000,24.759,101274.432
24048.000,24.742,101370.606
24049.000,24.982,101174.445
24050.000,25.080,101258.655
24051.000,24.654,101297.744
24052.000,24.657,101285.028
24053.000,25.328,102112.924
24054.000,24.994,100430.867
24055.000,25.193,101777.642
24056.000,24.387,101148.380
24057.000,24.729,101128.138
24058.000,24.537,101064.187
24059.000,24.610,102272.105
24060.000,24.875,101243.742
24061.000,24.949,102034.177
24062.000,24.637,100819.456
24063.000,24.994,100468.696
24064.000,24.739,102234.968
24065.000,25.009,100668.970
24066.000,25.291,100416.874
24067.000,24.455,102061.752
24068.000,25.161,101281.006
24069.000,24.832,101858.086
24070.000,25.149,101111.680
24071.000,24.599,100717.532
24072.000,24.385,101663.740
24073.000,25.051,101135.520
24074.000,24.407,102125.697
24075.000,24.511,100302.995
24076.000,24.852,101417.930
24077.000,25.023,100689.364
24078.000,24.752,101744.690
24079.000,24.553,101454.421
24080.000,25.265,101420.557
24081.000,24.648,101006.544
24082.000,24.911,102098.878
24083.000,24.409,101024.932
24084.000,24.362,101029.532
24085.000,24.394,100992.614
24086.000,24.412,100480.068
24087.000,24.807,102288.911
24088.000,24.600,100896.841
24089.000,25.146,102260.170
24090.000,24.841,100478.662
24091.000,25.142,100774.235
24092.000,25.202,100805.808
24093.000,24.997,100843.252
24094.000,25.043,100805.252
24095.000,25.243,101187.577
24096.000,24.403,101555.362
24097.000,24.656,100470.700
24098.000,25.093,101895.199
24099.000,24.784,102029.350
24100.000,25.089,101173.687
24101.000,24.404,100523.081
24102.000,24.413,100852.133
24103.000,24.712,102248.705
24104.000,25.222,102258.850
24105.000,24.368,101941.711
24106.000,24.340,100932.057
24107.000,24.462,101565.344
24108.000,25.035,100429.864
24109.000,24.629,101528.434
24110.000,24.865,101238.844
24111.000,24.547,101881.375
24112.000,24.485,101642.132
24113.000,25.295,100353.157
24114.000,24.735,101902.680
24115.000,24.495,100680.008
24116.000,24.800,101759.738
24117.000,24.438,101068.444
24118.000,24.382,101360.035
24119.000,24.784,101153.756
24120.000,24.502,101465.607
24121.000,24.411,102021.117
24122.000,24.461,102213.105
24123.000,25.104,100663.399
24124.000,24.642,101489.914
24125.000,25.019,100880.427
24126.000,25.153,101118.083
24127.000,24.414,100981.269
24128.000,24.878,101857.989
24129.000,24.641,100451.752
24130.000,25.238,100525.564
24131.000,25.182,101055.849
24132.000,24.675,101705.432
24133.000,24.812,102280.991
24134.000,24.992,100903.383
24135.000,24.745,101208.764
24136.000,24.666,101730.800
24137.000,24.835,100491.550
24138.000,24.941,102279.438
24139.000,24.564,100369.005
24140.000,25.013,102067.339
24141.000,24.956,101336.900
24142.000,25.192,102271.940
24143.000,25.237,100498.742
24144.000,24.897,101976.338
24145.000,25.220,100323.185
24146.000,25.183,101075.660
24147.000,24.548,100798.679
24148.000,25.293,100796.349
24149.000,25.159,100925.655
24150.000,24.790,101182.498
24151.000,25.309,102225.144
24152.000,25.101,100719.548
24153.000,24.902,101636.692
24154.000,24.469,100700.213
24155.000,24.958,101094.561
24156.000,24.563,101694.339
24157.000,24.854,101819.522
24158.000,24.942,102131.544
24159.000,24.792,101161.605
24160.000,24.648,100565.585
24161.000,24.339,101284.781
24162.000,24.544,100586.965
24163.000,24.714,100758.268
24164.000,25.121,101793.809
24165.000,24.992,102257.832
24166.000,25.186,101490.528
24167.000,25.259,102285.510
