# time(s),temperature(deg C),Pressure(Pa)
27061.000,24.716,101306.123
27062.000,24.563,101943.738
27063.000,23.944,100725.668
27064.000,24.003,100975.904
27065.000,24.652,100805.457
27066.000,24.278,100375.508
27067.000,23.961,100702.152
27068.000,23.989,101581.505
27069.000,24.574,101930.239
27070.000,23.917,101496.886
27071.000,24.638,101479.637
27072.000,23.971,101111.422
27073.000,24.135,101659.782
27074.000,23.968,101461.473
27075.000,24.577,100580.429
27076.000,24.458,100813.980
27077.000,23.772,102037.065
27078.000,24.323,100513.726
27079.000,24.497,100359.689
27080.000,24.338,102155.590
27081.000,23.963,100462.733
27082.000,24.387,101161.547
27083.000,24.628,101467.083
27084.000,24.575,100342.034
27085.000,24.364,100932.676
27086.000,24.041,100664.451
27087.000,23.759,100551.560
27088.000,24.711,100475.090
27089.000,24.023,100442.570
27090.000,23.919,101536.370
27091.000,23.760,101078.494
27092.000,24.175,102058.996
27093.000,23.980,100966.479
27094.000,23.731,101442.034
27095.000,24.450,101912.487
27096.000,23.718,102221.836
27097.000,23.737,101358.055
27098.000,23.871,102222.028
27099.000,23.872,101546.301
27100.000,24.166,101599.349
27101.000,23.894,101118.136
27102.000,23.858,101132.145
27103.000,24.676,101696.895
27104.000,24.036,101838.811
27105.000,23.880,100925.372
27106.000,24.025,101025.220
27107.000,24.283,102192.188
27108.000,23.772,101779.230
27109.000,24.313,102279.408
27110.000,23.908,101823.734
27111.000,23.952,101317.318
27112.000,24.331,101428.119
27113.000,24.029,101553.861
27114.000,23.846,101859.262
27115.000,23.928,101706.657
27116.000,23.821,101109.775
27117.000,23.888,100720.142
27118.000,24.551,100700.107
27119.000,24.705,100604.699
27120.000,24.110,100942.903
27121.000,23.849,100727.729
27122.000,24.413,101986.883
27123.000,24.614,100381.945
27124.000,23.929,101338.523
27125.000,24.701,102092.613
27126.000,24.360,101365.103
27127.000,24.023,102099.563
27128.000,23.921,101928.382
27129.000,24.332,100988.014
27130.000,23.809,102162.155
27131.000,24.327,101322.499
27132.000,24.176,102206.506
27133.000,24.443,100766.825
27134.000,24.157,100468.396
27135.000,24.312,102163.331
27136.000,24.650,102289.127
27137.000,24.029,100506.565
27138.000,24.255,100415.839
27139.000,23.714,102091.197
27140.000,24.557,101281.962
27141.000,24.643,101522.967
27142.000,24.473,101681.781
27143.000,24.300,100843.095
27144.000,24.276,101175.070
27145.000,24.537,100633.405
27146.000,23.875,100525.392
27147.000,24.449,100777.827
27148.000,24.555,100345.953
27149.000,24.050,100935.962
27150.000,24.694,101610.647
27151.000,24.579,102042.895
27152.000,24.191,102245.816
27153.000,24.115,100308.450
27154.000,24.217,100922.063
27155.000,24.322,100562.139
27156.000,23.831,102023.606
27157.000,24.231,101444.613
27158.000,24.002,100926.162
27159.000,23.813,101627.926
27160.000,24.552,101296.878
27161.000,24.281,100403.716
27162.000,24.237,100690.951
27163.000,23.755,100978.456
27164.000,24.358,101103.512
27165.000,24.624,101912.792
27166.000,24.154,101873.802
27167.000,23.711,102296.918
27168.000,23.766,100472.101
27169.000,24.680,100701.157
27170.000,24.424,101514.957
27171.000,24.337,101388.424
27172.000,23.947,101868.230
27173.000,24.088,102048.904
27174.000,24.051,101631.318
27175.000,24.446,102064.703
27176.000,24.032,101257.411
27177.000,23.781,100889.234
27178.000,24.087,100848.881
27179.000,24.409,102136.948
27180.000,23.771,101121.020
27181.000,24.316,101948.441
27182.000,23.737,102288.307
27183.000,24.065,101742.294
27184.000,24.550,101259.216
27185.000,23.727,100908.614
27186.000,24.084,101365.665
27187.000,24.519,102017.904
27188.000,23.878,101412.783
27189.000,24.218,102297.267
27190.000,24.318,101745.621
27191.000,23.903,101072.062
27192.000,24.212,101097.173
27193.000,24.454,101893.027
27194.000,24.360,100588.570
27195.000,23.832,100480.874
27196.000,24.072,101532.363
27197.000,24.554,101560.581
27198.000,24.171,102181.677
27199.000,24.564,101551.341
27200.000,23.732,100675.201
27201.000,24.292,100679.702
27202.000,24.167,101934.267
27203.000,24.280,101291.687
27204.000,24.169,101723.822
27205.000,24.069,101672.975
27206.000,24.543,100478.859
27207.000,24.492,102275.126
27208.000,24.430,101182.833
27209.000,24.611,100464.974
27210.000,24.677,100390.342
27211.000,24.196,101196.360
27212.000,23.739,101374.181
27213.000,23.910,101792.584
27214.000,24.183,100346.751
27215.000,24.344,100536.304
27216.000,24.219,102048.260
27217.000,24.077,100777.117
27218.000,24.305,100486.772
27219.000,23.693,100320.676
27220.000,24.192,102052.097
27221.000,24.249,101912.015
27222.000,23.869,100315.009
27223.000,23.688,102268.996
27224.000,24.240,101350.966
27225.000,23.861,100516.873
27226.000,24.133,101803.286
27227.000,24.049,100372.849
27228.000,24.468,100825.750
27229.000,24.541,102156.656
27230.000,23.860,101870.354
27231.000,24.505,100661.835
27232.000,24.660,102041.097
27233.000,24.344,102080.828
27234.000,24.573,101485.202
27235.000,24.438,101755.539
27236.000,24.038,101229.277
27237.000,23.817,100641.248
27238.000,23.805,101635.917
27239.000,23.924,101281.401
27240.000,24.569,102203.455
27241.000,24.640,101024.209
27242.000,23.986,101227.309
27243.000,24.287,101332.153
27244.000,23.750,101351.733
27245.000,23.850,101504.266
27246.000,24.098,102181.297
27247.000,24.166,102080.859
27248.000,23.930,100931.567
27249.000,24.132,100551.646
27250.000,23.718,100670.176
27251.000,23.865,101608.083
27252.000,23.819,101919.531
27253.000,24.099,101123.858
27254.000,23.687,100826.178
27255.000,24.470,101309.492
27256.000,23.980,100848.601
27257.000,23.920,101256.386
27258.000,24.501,100319.262
27259.000,24.531,101581.163
27260.000,24.329,100435.334
27261.000,23.945,100629.818
27262.000,24.177,101060.955
27263.000,24.565,101955.082
27264.000,23.903,100408.586
27265.000,23.669,101586.443
27266.000,24.545,101290.163
27267.000,23.908,101717.518
27268.000,24.036,101854.730
27269.000,24.055,102026.769
27270.000,24.634,100519.737
27271.000,23.752,100968.581
27272.000,24.607,102188.110
27273.000,24.586,100957.588
27274.000,24.229,101810.031
27275.000,24.135,101832.519
27276.000,24.270,100987.439
27277.000,24.520,101367.903
27278.000,24.370,101636.182
27279.000,23.985,102086.014
27280.000,23.711,102117.668
27281.000,24.170,100569.731
27282.000,23.706,101214.454
27283.000,24.178,101337.605
27284.000,24.375,100763.495
27285.000,24.644,100434.188
27286.000,23.948,101317.280
27287.000,23.845,101538.085
27288.000,24.252,101419.285
27289.000,24.583,101741.125
27290.000,24.541,102199.115
27291.000,24.357,101645.604
27292.000,24.244,101830.792
27293.000,24.523,101316.088
27294.000,24.110,100375.716
27295.000,23.787,101017.059
27296.000,24.400,101540.983
27297.000,23.810,101664.988
27298.000,24.332,102242.639
27299.000,24.041,101035.834
27300.000,24.574,100311.703
27301.000,24.320,101835.274
27302.000,24.596,101347.430
27303.000,23.897,100741.193
27304.000,24.629,101612.562
27305.000,24.336,102283.139
27306.000,24.383,100652.915
27307.000,23.830,101316.367
27308.000,23.946,101009.546
27309.000,23.791,101222.528
27310.000,24.046,101150.650
27311.000,24.195,100538.332
27312.000,24.374,101047.458
27313.000,24.537,101857.598
27314.000,24.335,101428.601
27315.000,24.440,100852.707
27316.000,24.421,100878.374
27317.000,24.531,100515.073
27318.000,23.787,101115.920
27319.000,23.700,100728.556
27320.000,24.241,100434.187
27321.000,24.439,101765.965
27322.000,24.269,101583.633
27323.000,24.206,100736.227
27324.000,24.064,101674.427
27325.000,24.246,101735.141
27326.000,24.538,102040.457
27327.000,24.123,100754.477
27328.000,24.249,101228.883
27329.000,24.485,102008.541
27330.000,24.484,102175.628
27331.000,24.053,101561.219
27332.000,23.875,101231.797
27333.000,24.356,101813.751
27334.000,23.809,101529.989
27335.000,24.121,100366.965
27336.000,24.528,101843.345
27337.000,24.302,101023.456
27338.000,24.109,100607.467
27339.000,24.291,101458.580
27340.000,23.994,100483.084
27341.000,24.114,101604.074
27342.000,23.787,100677.504
27343.000,23.709,102019.371
27344.000,23.922,102022.631
27345.000,23.644,101603.586
27346.000,24.457,101687.400
27347.000,23.832,101401.485
27348.000,23.966,101315.972
27349.000,24.422,102171.341
27350.000,24.186,102045.918
27351.000,23.794,101040.564
27352.000,24.161,100518.507
27353.000,24.249,100507.588
27354.000,24.510,101774.110
27355.000,24.202,102207.467
27356.000,23.647,101122.496
27357.000,24.411,102074.773
27358.000,24.634,102085.001
27359.000,24.567,101761.591
27360.000,24.628,101220.068
27361.000,24.478,100500.191
27362.000,24.323,100862.043
27363.000,24.237,100487.388
27364.000,24.449,101009.488
27365.000,23.964,101135.320
27366.000,24.075,101465.336
27367.000,24.257,100651.924
27368.000,24.336,101969.114
27369.000,24.253,101716.892
27370.000,24.376,101989.702
27371.000,23.883,101840.343
27372.000,24.066,100702.773
27373.000,24.417,102028.347
27374.000,24.490,100859.412
27375.000,23.863,102293.625
27376.000,23.726,101291.218
27377.000,24.538,102299.692
27378.000,24.435,101397.514
27379.000,24.107,101950.758
27380.000,24.153,100853.836
27381.000,24.335,101859.410
27382.000,23.881,101832.120
27383.000,24.402,101903.338
27384.000,24.347,100809.093
27385.000,24.165,101526.239
27386.000,23.773,101603.704
27387.000,24.356,100393.645
27388.000,23.676,102112.615
27389.000,24.279,100809.534
27390.000,24.499,101548.042
27391.000,24.253,100440.291
27392.000,23.700,101063.031
27393.000,24.012,102233.318
27394.000,23.650,102215.848
27395.000,24.594,100605.526
27396.000,24.214,102279.546
27397.000,23.780,100364.058
27398.000,24.171,101116.466
27399.000,24.039,101689.730
27400.000,24.248,100895.276
27401.000,24.456,101121.682
27402.000,24.077,101270.333
27403.000,24.484,102234.518
27404.000,23.973,102108.581
27405.000,23.862,101991.649
27406.000,23.775,101933.198
27407.000,23.798,100867.821
27408.000,24.589,101954.255
27409.000,24.402,100593.257
27410.000,24.181,101954.586
27411.000,24.160,100654.718
27412.000,24.212,102132.988
27413.000,24.095,100546.939
27414.000,24.175,101287.434
27415.000,23.805,101484.305
27416.000,23.736,100465.675
27417.000,24.220,101548.149
27418.000,24.385,100555.974
27419.000,24.202,100495.255
27420.000,24.224,101533.072
27421.000,24.022,101546.445
27422.000,23.934,101003.684
27423.000,24.349,100717.942
27424.000,24.318,100963.698
27425.000,24.094,102111.473
27426.000,24.336,100477.954
27427.000,23.677,100489.429
27428.000,24.226,101664.602
27429.000,24.072,101088.194
27430.000,23.672,101273.967
27431.000,24.280,100447.941
27432.000,24.364,100429.331
27433.000,24.198,101700.831
27434.000,23.847,101616.699
27435.000,23.657,100920.775
27436.000,24.467,100555.357
27437.000,23.783,101483.613
27438.000,24.088,101515.588
27439.000,24.227,100758.286
27440.000,23.890,101944.435
27441.000,24.071,101387.128
27442.000,24.550,100441.589
27443.000,23.834,100990.800
27444.000,24.284,102031.580
27445.000,24.452,100301.510
27446.000,23.773,101770.299
27447.000,24.039,101696.341
27448.000,24.054,101540.672
27449.000,24.103,101393.299
27450.000,24.371,100921.726
27451.000,24.089,101699.245
27452.000,23.661,101149.166
27453.000,23.620,102194.933
27454.000,23.787,101466.788
27455.000,24.273,101033.332
27456.000,24.066,101118.426
27457.000,24.343,100407.989
27458.000,24.151,100453.331
27459.000,24.588,100527.485
27460.000,24.141,102172.556
27461.000,24.561,101207.206
27462.000,23.617,102200.890
27463.000,23.667,100993.425
27464.000,24.167,100766.038
27465.000,24.554,101639.234
27466.000,24.358,101590.947
27467.000,23.891,100480.916
27468.000,23.955,101079.082
27469.000,23.904,102276.091
27470.000,24.083,102155.028
27471.000,23.812,100872.826
27472.000,24.418,101178.166
27473.000,24.008,101614.112
27474.000,24.239,101877.991
27475.000,24.368,100545.509
27476.000,24.365,100608.202
27477.000,24.536,100601.012
27478.000,23.702,101445.963
27479.000,24.246,102094.515
27480.000,24.220,100603.040
27481.000,24.360,101351.919
27482.000,24.514,101901.320
27483.000,23.806,101193.892
27484.000,23.744,100811.655
27485.000,24.296,101565.164
27486.000,23.872,100688.464
27487.000,24.170,101886.419
27488.000,24.499,100959.515
27489.000,24.169,100697.493
27490.000,23.963,102221.050
27491.000,23.868,100816.236
27492.000,23.765,101778.465
27493.000,24.076,101793.030
27494.000,24.307,101651.031
27495.000,24.055,100947.472
27496.000,24.403,100396.678
27497.000,24.148,100735.305
27498.000,23.932,102080.597
27499.000,23.690,101997.574
27500.000,24.069,101556.235
27501.000,24.151,101532.945
27502.000,24.064,100920.933
27503.000,24.154,100959.170
27504.000,23.614,100819.147
27505.000,23.939,102044.509
27506.000,23.821,101538.124
27507.000,24.107,101497.502
27508.000,24.422,101465.313
27509.000,24.306,101346.039
27510.000,23.878,101571.019
27511.000,24.124,101614.855
27512.000,24.085,101140.231
27513.000,23.982,100999.335
27514.000,24.289,100896.026
27515.000,24.492,101055.681
27516.000,24.046,101668.544
27517.000,24.077,101184.624
27518.000,23.895,101367.318
27519.000,24.051,100380.256
27520.000,24.036,101801.638
27521.000,24.479,101471.395
27522.000,24.433,100401.270
27523.000,24.323,100462.949
27524.000,23.657,101118.491
27525.000,23.858,101239.686
27526.000,24.411,101975.933
27527.000,24.291,102206.079
27528.000,23.822,100881.105
27529.000,24.298,101619.817
27530.000,24.424,101516.572
27531.000,24.228,101619.709
27532.000,24.569,101750.910
27533.000,24.137,101699.962
27534.000,23.869,100680.240
27535.000,23.805,102206.330
27536.000,23.825,101549.119
27537.000,24.319,102230.416
27538.000,23.829,100917.218
27539.000,24.493,101069.931
27540.000,23.741,100706.882
27541.000,24.231,101742.755
27542.000,23.594,101904.354
27543.000,23.648,101172.261
27544.000,24.481,102284.836
27545.000,23.678,100323.540
27546.000,24.201,101532.439
27547.000,23.781,101181.335
27548.000,24.460,100819.564
27549.000,24.182,101830.526
27550.000,24.303,102089.321
27551.000,23.738,100605.416
27552.000,24.220,102226.078
27553.000,23.626,102223.999
27554.000,23.690,100885.923
27555.000,24.067,101347.798
27556.000,24.270,100726.859
27557.000,24.138,101150.459
27558.000,24.505,102037.207
27559.000,23.908,101192.154
27560.000,24.370,101095.166
27561.000,24.023,101919.816
27562.000,24.573,101256.927
27563.000,23.889,102252.748
27564.000,23.975,100948.876
27565.000,24.251,101358.079
27566.000,23.778,101027.027
27567.000,23.975,100943.646
27568.000,24.155,100685.468
27569.000,23.936,101123.988
27570.000,23.703,101338.426
27571.000,24.081,100788.565
27572.000,24.507,102067.375
27573.000,24.106,101429.597
27574.000,23.801,100856.805
27575.000,23.625,102048.803
27576.000,23.602,101859.353
27577.000,24.369,101281.539
27578.000,24.342,102274.375
27579.000,23.702,101147.114
27580.000,23.791,101727.513
27581.000,24.398,100775.374
27582.000,24.502,101694.223
27583.000,24.195,101170.779
27584.000,23.910,101874.496
27585.000,24.141,101184.979
27586.000,24.092,101628.851
27587.000,24.046,101535.704
27588.000,23.786,100922.375
27589.000,24.012,100978.692
27590.000,24.025,101213.801
27591.000,24.419,101572.421
27592.000,24.292,101263.568
27593.000,24.507,101524.348
27594.000,24.283,102004.588
27595.000,24.437,100892.437
27596.000,23.918,102152.250
27597.000,23.994,101848.924
27598.000,23.790,101709.675
27599.000,23.925,101385.021
27600.000,23.588,101346.203
27601.000,23.947,101518.219
27602.000,24.035,101536.355
27603.000,24.247,100361.246
27604.000,23.616,101680.492
27605.000,24.210,102135.317
27606.000,24.138,100637.187
27607.000,24.312,100650.308
27608.000,24.240,100859.041
27609.000,24.544,100465.454
27610.000,23.795,101380.396
27611.000,23.767,100968.135
27612.000,24.210,101581.321
27613.000,23.794,101305.459
27614.000,24.349,101194.525
27615.000,24.360,100442.260
27616.000,24.163,102060.574
27617.000,23.755,101466.724
27618.000,23.819,101417.133
27619.000,23.581,101609.925
27620.000,23.841,101460.561
27621.000,23.951,101911.545
27622.000,23.768,101925.039
27623.000,23.970,100532.150
27624.000,24.182,101043.823
27625.000,24.067,100905.872
27626.000,24.173,100668.161
27627.000,23.699,101788.711
27628.000,24.392,100396.263
27629.000,24.048,100346.682
27630.000,24.099,100506.485
27631.000,24.237,101318.449
27632.000,23.754,101760.466
27633.000,24.097,101612.650
27634.000,24.031,100558.440
27635.000,23.861,102048.008
27636.000,24.268,100334.456
27637.000,24.118,101696.757
27638.000,23.745,100412.525
27639.000,24.321,102268.794
27640.000,24.305,101964.842
27641.000,24.117,102094.723
27642.000,23.906,100683.478
27643.000,24.235,101443.723
27644.000,23.565,101630.345
27645.000,24.006,101976.344
27646.000,24.058,100978.238
27647.000,23.835,100727.535
27648.000,24.182,101458.413
27649.000,24.351,101013.544
27650.000,23.997,102086.953
27651.000,23.624,101895.201
27652.000,24.138,100798.605
27653.000,24.425,101987.458
27654.000,24.037,102041.776
27655.000,24.411,102027.742
27656.000,23.827,101474.110
27657.000,23.905,100566.512
27658.000,24.029,100534.386
27659.000,23.761,101795.125
27660.000,23.685,101609.551
27661.000,24.431,100397.214
27662.000,23.798,101556.915
27663.000,23.918,101656.480
27664.000,23.832,101381.287
27665.000,23.613,101290.281
27666.000,23.768,102124.457
27667.000,24.298,101527.952
27668.000,24.030,101870.093
27669.000,24.232,102256.512
27670.000,23.616,101252.708
27671.000,24.161,100724.502
27672.000,24.397,101670.813
27673.000,23.715,101328.082
27674.000,24.271,101921.574
27675.000,23.971,100609.764
27676.000,24.267,100634.661
27677.000,24.265,101510.154
27678.000,23.671,102110.027
27679.000,24.425,100570.433
27680.000,24.485,100748.138
27681.000,24.368,101738.356
27682.000,24.307,101045.996
27683.000,23.741,100347.013
27684.000,24.219,101312.093
27685.000,23.654,100319.845
27686.000,23.701,101650.808
27687.000,24.396,101224.448
27688.000,24.278,101728.332
27689.000,24.110,102240.660
27690.000,24.373,102096.216
27691.000,23.749,101191.084
27692.000,23.610,100324.408
27693.000,24.121,101998.629
27694.000,23.891,100332.449
27695.000,23.879,101966.441
27696.000,23.958,101079.836
27697.000,23.747,102032.002
27698.000,23.992,101991.695
27699.000,24.088,100421.589
27700.000,23.596,100936.984
27701.000,24.046,102122.138
27702.000,24.307,100358.455
27703.000,24.519,101147.223
27704.000,23.757,101355.913
27705.000,24.091,101542.224
27706.000,24.337,102210.798
27707.000,24.265,101434.841
27708.000,23.724,100973.304
27709.000,24.271,101209.019
27710.000,23.878,101502.428
27711.000,23.713,100352.513
27712.000,23.644,100489.458
27713.000,24.145,101802.503
27714.000,23.912,101663.843
27715.000,24.050,101821.338
27716.000,24.023,100555.304
27717.000,24.095,101610.896
27718.000,24.050,101561.620
27719.000,24.088,101656.572
27720.000,23.887,100774.326
27721.000,24.243,100659.252
27722.000,24.147,100505.856
27723.000,24.434,100494.495
27724.000,24.475,101516.372
27725.000,24.342,100743.408
27726.000,23.618,101770.515
27727.000,23.897,100975.837
27728.000,24.073,101558.076
27729.000,24.199,101591.299
27730.000,24.249,102067.787
27731.000,23.757,102281.339
27732.000,23.851,100438.806
27733.000,23.666,101528.071
27734.000,23.920,102162.325
27735.000,23.842,102053.090
27736.000,23.884,100340.939
27737.000,24.184,101355.418
27738.000,23.774,101804.294
27739.000,23.558,101057.829
27740.000,24.345,101610.561
27741.000,24.386,100826.779
27742.000,24.275,101124.796
27743.000,23.847,100792.591
27744.000,24.355,100699.757
27745.000,23.808,101729.860
27746.000,23.555,100832.792
27747.000,23.746,101163.443
27748.000,24.121,100846.881
27749.000,24.463,100413.968
27750.000,23.573,100677.932
27751.000,24.349,101064.441
27752.000,24.292,101731.566
27753.000,23.583,101084.815
27754.000,24.221,101986.072
27755.000,24.192,102128.929
27756.000,23.623,101233.741
27757.000,23.729,101588.193
27758.000,24.165,101027.126
27759.000,23.845,101376.473
27760.000,24.336,101219.715
27761.000,23.946,100608.062
27762.000,23.633,102112.750
27763.000,24.484,100970.028
27764.000,24.060,101946.400
27765.000,23.899,101078.660
27766.000,24.302,101050.459
27767.000,23.626,100338.550
27768.000,24.459,101947.635
27769.000,23.981,100684.810
27770.000,23.895,101519.536
27771.000,23.622,100705.193
27772.000,23.951,101003.937
27773.000,23.950,102218.413
27774.000,23.941,100595.299
27775.000,23.702,100566.357
27776.000,23.873,101059.967
27777.000,23.981,101939.955
27778.000,23.593,101955.665
27779.000,23.919,101200.523
27780.000,23.638,102182.278
27781.000,24.155,100800.047
27782.000,24.282,100441.016
27783.000,24.148,102076.185
27784.000,23.887,100512.433
27785.000,23.923,101120.580
27786.000,24.359,100447.442
27787.000,23.933,101442.362
27788.000,24.441,100781.287
27789.000,23.841,101969.318
27790.000,23.612,102070.428
27791.000,24.207,100925.079
27792.000,23.648,101712.650
27793.000,23.649,102130.357
27794.000,23.533,101518.506
27795.000,23.702,101840.942
27796.000,24.040,101046.037
27797.000,23.958,102114.600
27798.000,23.710,101690.132
27799.000,23.914,101901.283
27800.000,24.290,101250.247
27801.000,24.106,102020.382
27802.000,23.635,100311.306
27803.000,24.426,102156.219
27804.000,24.037,102011.125
27805.000,23.575,101592.639
27806.000,24.262,102162.839
27807.000,23.892,101013.427
27808.000,23.515,101725.916
27809.000,23.944,101464.584
27810.000,24.170,100994.015
27811.000,23.715,102200.001
27812.000,23.565,101110.332
27813.000,23.981,100698.329
27814.000,23.742,102063.921
27815.000,23.586,101040.038
27816.000,23.740,101410.461
27817.000,23.803,100553.153
27818.000,24.295,101113.605
27819.000,23.793,102000.791
27820.000,24.246,101353.445
27821.000,24.306,101753.096
27822.000,24.026,100486.058
27823.000,23.758,102286.356
27824.000,23.808,100334.060
27825.000,23.666,101081.868
27826.000,24.441,100954.609
27827.000,24.334,100578.182
27828.000,24.203,102189.060
27829.000,24.108,100660.447
27830.000,23.842,101793.024
27831.000,23.878,101290.828
27832.000,24.314,101874.661
27833.000,24.140,101987.554
27834.000,24.405,101852.715
27835.000,23.984,102259.532
27836.000,23.738,102232.238
27837.000,23.691,101139.962
27838.000,23.886,100550.126
27839.000,23.948,101740.245
27840.000,23.822,100908.269
27841.000,23.868,100967.626
27842.000,24.070,100650.004
27843.000,23.644,101504.744
27844.000,23.705,101347.579
27845.000,23.621,100305.934
27846.000,24.327,101166.362
27847.000,24.140,101592.168
27848.000,23.530,102015.323
27849.000,23.760,101351.056
27850.000,23.551,100874.006
27851.000,24.179,100309.771
27852.000,24.019,100660.072
27853.000,24.430,101723.243
27854.000,24.104,101896.317
27855.000,23.675,100423.949
27856.000,23.616,101653.427
27857.000,24.063,101489.846
27858.000,23.968,100310.154
27859.000,24.340,100416.434
27860.000,23.489,101159.140
27861.000,23.609,102132.898
27862.000,23.732,101185.441
27863.000,24.361,101856.243
27864.000,24.475,101557.274
27865.000,23.527,101187.998
27866.000,24.358,100368.640
27867.000,23.524,101910.804
27868.000,23.511,100644.873
27869.000,23.952,100955.602
27870.000,23.791,101089.764
27871.000,24.371,101323.176
27872.000,23.600,101167.102
27873.000,23.826,100717.989
27874.000,23.794,100531.083
27875.000,23.631,101496.264
27876.000,23.850,101378.318
27877.000,23.891,101070.087
27878.000,24.064,101304.696
27879.000,24.085,100670.755
27880.000,23.775,100847.871
27881.000,23.922,100894.435
27882.000,24.455,100514.371
27883.000,23.881,100450.860
27884.000,24.152,100310.775
27885.000,23.553,102129.861
27886.000,23.840,101487.240
27887.000,23.474,100974.484
27888.000,24.209,101014.119
27889.000,23.882,101987.881
27890.000,24.423,100667.821
27891.000,23.788,101350.569
27892.000,23.940,100994.654
27893.000,23.526,101093.555
27894.000,23.816,101318.366
27895.000,23.500,100414.353
27896.000,24.023,101583.008
27897.000,23.706,101879.059
27898.000,23.638,102225.302
27899.000,23.480,101157.167
27900.000,24.078,101723.475
27901.000,24.263,101115.395
27902.000,23.966,101289.427
27903.000,24.210,102020.178
27904.000,23.642,102150.249
27905.000,24.005,101865.653
27906.000,24.434,102062.257
27907.000,23.610,101714.842
27908.000,24.353,101274.327
27909.000,24.464,100690.101
27910.000,24.008,100619.181
27911.000,23.597,101714.433
27912.000,23.805,100807.757
27913.000,24.092,100424.969
27914.000,24.003,100507.936
27915.000,23.955,101187.385
27916.000,23.619,101357.320
27917.000,23.743,101019.372
27918.000,24.152,101088.549
27919.000,23.900,100537.495
27920.000,24.328,101068.013
27921.000,23.818,100893.219
27922.000,24.066,101260.660
27923.000,24.140,101769.901
27924.000,24.246,101457.660
27925.000,23.666,101393.038
27926.000,23.938,101709.060
27927.000,23.842,100399.784
27928.000,23.491,101431.397
27929.000,23.611,101284.005
27930.000,24.362,101792.146
27931.000,24.254,101473.232
27932.000,23.843,101661.227
27933.000,23.846,100396.267
27934.000,23.757,101844.971
27935.000,23.836,100959.385
27936.000,23.950,100418.225
27937.000,24.056,101041.520
27938.000,23.601,101582.855
27939.000,24.397,101662.314
27940.000,24.272,102207.135
27941.000,24.423,101941.159
27942.000,23.857,101088.170
27943.000,23.972,100561.995
27944.000,24.305,101285.562
27945.000,23.873,101673.760
27946.000,24.027,100410.223
27947.000,24.151,101957.886
27948.000,24.201,101362.759
27949.000,24.312,102129.722
27950.000,24.048,101116.183
27951.000,23.771,102273.990
27952.000,23.885,100713.049
27953.000,24.347,100772.658
27954.000,23.789,102237.493
27955.000,23.684,101763.971
27956.000,23.553,102241.275
27957.000,24.448,101706.494
27958.000,24.144,100913.844
27959.000,23.673,100963.258
27960.000,24.341,100682.167
27961.000,24.281,101892.465
27962.000,23.684,100682.922
27963.000,24.054,102032.849
27964.000,23.520,101469.069
27965.000,24.112,101977.642
27966.000,23.979,101644.573
27967.000,23.890,101620.034
27968.000,23.617,101052.689
27969.000,24.310,100921.498
27970.000,23.975,101311.416
27971.000,23.751,102272.390
27972.000,24.388,100581.139
27973.000,23.944,100793.219
27974.000,23.905,100816.601
27975.000,23.685,100526.560
27976.000,24.285,102281.065
27977.000,23.801,101449.128
27978.000,24.025,100921.049
27979.000,23.641,100858.648
27980.000,23.797,100355.129
27981.000,24.084,100498.766
27982.000,24.092,101443.137
27983.000,23.860,102234.334
27984.000,23.812,102093.305
27985.000,24.221,101247.094
27986.000,24.314,102265.142
27987.000,23.536,101877.318
27988.000,24.083,101955.864
27989.000,24.414,100988.954
27990.000,23.579,101822.299
27991.000,23.693,100528.755
27992.000,24.307,101817.349
27993.000,23.764,101961.276
27994.000,24.418,100582.359
27995.000,23.953,101251.372
27996.000,23.979,102287.000
27997.000,24.123,101035.139
27998.000,24.414,100851.812
27999.000,24.136,100867.468
28000.000,24.324,101563.258
28001.000,24.247,100359.762
28002.000,24.307,100497.707
28003.000,24.374,101657.994
28004.000,23.670,101164.169
28005.000,23.928,101336.414
28006.000,23.530,101982.739
28007.000,24.337,101538.130
28008.000,24.155,101938.687
28009.000,24.376,102154.860
28010.000,24.258,100311.692
28011.000,23.486,101469.463
28012.000,24.307,102113.590
28013.000,23.664,102186.542
28014.000,24.372,102168.651
28015.000,23.907,101215.661
28016.000,23.661,101267.871
28017.000,23.875,101167.000
28018.000,23.482,101854.229
28019.000,24.179,101473.325
28020.000,23.950,101437.557
28021.000,24.078,100673.367
28022.000,23.786,101914.950
28023.000,23.531,100517.566
28024.000,23.625,100309.033
28025.000,24.425,101892.933
28026.000,23.705,100329.133
28027.000,23.528,100745.229
28028.000,23.713,100901.117
28029.000,24.393,101898.128
28030.000,24.132,102100.922
28031.000,23.967,100786.747
28032.000,23.577,100471.314
28033.000,24.180,101163.196
28034.000,24.091,100566.429
28035.000,23.582,101819.125
28036.000,23.545,101754.197
28037.000,24.022,100453.312
28038.000,23.879,100843.933
28039.000,23.893,102126.222
28040.000,23.857,101650.757
28041.000,24.379,101832.861
28042.000,23.962,100325.463
28043.000,23.965,101724.487
28044.000,23.772,100401.120
28045.000,24.171,101736.495
28046.000,23.790,100509.005
28047.000,23.982,101887.138
28048.000,24.218,101907.585
28049.000,23.684,100317.489
28050.000,23.973,102174.473
28051.000,24.020,100472.327
28052.000,24.202,100858.709
28053.000,23.794,102270.114
28054.000,23.874,100955.968
28055.000,24.173,101057.314
28056.000,24.180,100414.032
28057.000,23.542,101342.687
28058.000,23.653,100691.762
