# time(s),temperature(deg C),Pressure(Pa)
13186.000,22.977,101584.876
13187.000,23.183,101455.812
13188.000,23.348,101119.899
13189.000,23.062,101672.485
13190.000,22.922,101314.073
13191.000,23.656,100876.323
13192.000,22.725,100889.415
13193.000,23.496,101450.874
13194.000,22.995,100637.225
13195.000,22.844,100898.865
13196.000,23.270,101682.152
13197.000,23.227,101872.037
13198.000,22.707,101311.387
13199.000,23.571,102155.550
13200.000,23.120,101233.960
13201.000,23.426,101242.222
13202.000,23.219,101377.618
13203.000,22.750,101223.814
13204.000,22.885,100672.945
13205.000,23.430,101955.602
13206.000,23.128,101586.372
13207.000,22.876,101415.136
13208.000,23.166,101874.220
13209.000,22.863,101701.356
13210.000,23.061,101530.369
13211.000,22.898,101540.898
13212.000,23.044,100591.935
13213.000,23.402,101054.568
13214.000,22.791,100862.413
13215.000,23.270,100440.462
13216.000,23.064,101069.783
13217.000,22.929,101305.627
13218.000,23.060,102162.103
13219.000,23.604,101429.883
13220.000,23.538,101268.362
13221.000,23.296,102294.523
13222.000,23.646,100362.489
13223.000,23.275,102002.662
13224.000,23.335,102295.361
13225.000,23.272,100410.434
13226.000,23.247,101255.662
13227.000,23.582,101696.460
13228.000,23.462,101208.721
13229.000,23.465,100643.570
13230.000,22.838,100562.654
13231.000,23.366,101679.281
13232.000,23.701,101325.304
13233.000,23.430,100723.544
13234.000,23.508,101008.090
13235.000,23.576,100783.825
13236.000,22.883,101047.501
13237.000,23.003,101792.271
13238.000,23.238,101291.006
13239.000,23.008,100945.463
13240.000,23.096,101887.833
13241.000,22.720,101902.349
13242.000,23.309,101816.724
13243.000,23.338,102143.227
13244.000,23.595,102001.989
13245.000,23.464,101498.257
13246.000,23.447,100906.446
13247.000,23.481,101873.557
13248.000,22.756,101456.727
13249.000,22.819,101762.355
13250.000,23.099,100725.178
13251.000,23.650,101893.428
13252.000,23.482,101940.073
13253.000,22.809,102124.630
13254.000,23.175,100550.723
13255.000,23.609,100727.005
13256.000,23.188,101185.020
13257.000,23.710,100619.848
13258.000,22.741,101510.749
13259.000,23.582,101972.740
13260.000,22.917,101209.963
13261.000,23.173,102267.772
13262.000,23.501,102226.922
13263.000,23.513,100323.924
13264.000,23.531,100997.261
13265.000,23.288,102205.459
13266.000,23.403,100760.787
13267.000,23.635,102137.083
13268.000,23.663,101500.392
13269.000,23.094,101002.919
13270.000,23.555,100476.918
13271.000,23.421,100924.413
13272.000,23.570,100615.506
13273.000,22.885,101271.829
13274.000,23.458,101415.184
13275.000,23.450,101861.231
13276.000,23.282,100794.597
13277.000,23.050,101649.580
13278.000,23.401,101026.427
13279.000,23.610,101686.052
13280.000,23.070,101872.036
13281.000,22.809,100398.045
13282.000,23.572,102127.249
13283.000,23.472,101753.623
13284.000,23.234,101467.143
13285.000,23.143,101571.723
13286.000,23.508,100375.604
13287.000,23.313,101926.658
13288.000,22.844,101297.427
13289.000,23.421,101203.054
13290.000,23.052,101911.242
13291.000,23.144,100501.953
13292.000,23.208,102283.304
13293.000,23.591,100733.137
13294.000,23.085,101307.596
13295.000,23.193,101898.790
13296.000,23.128,102078.997
13297.000,23.025,101462.446
13298.000,23.340,101842.642
13299.000,23.362,101326.132
13300.000,23.640,100343.784
13301.000,22.883,102285.246
13302.000,23.529,100788.381
13303.000,22.829,100844.114
13304.000,23.579,100320.400
13305.000,23.005,100644.344
13306.000,22.863,101692.619
13307.000,22.792,101212.857
13308.000,23.615,100621.598
13309.000,23.423,100753.170
13310.000,23.537,101420.921
13311.000,23.336,101495.692
13312.000,23.602,100332.256
13313.000,22.885,100790.108
13314.000,23.034,100861.473
13315.000,23.488,101589.429
13316.000,22.812,101826.535
13317.000,23.198,101511.456
13318.000,23.447,100744.887
13319.000,23.264,101940.269
13320.000,23.427,102173.213
13321.000,23.535,101807.237
13322.000,23.387,101107.190
13323.000,23.066,102042.398
13324.000,23.083,101014.386
13325.000,23.074,101988.539
13326.000,22.747,100552.681
13327.000,23.711,101654.229
13328.000,23.369,101667.225
13329.000,23.001,101229.323
13330.000,22.863,101921.252
13331.000,23.213,100859.832
13332.000,23.244,100780.947
13333.000,23.667,101856.581
13334.000,23.663,101216.017
13335.000,23.521,101317.258
13336.000,23.118,101876.361
13337.000,22.881,101613.756
13338.000,23.362,101563.716
13339.000,23.114,101378.783
13340.000,23.327,100901.161
13341.000,23.303,101479.684
13342.000,23.329,102003.101
13343.000,23.207,100432.434
13344.000,23.242,100913.615
13345.000,23.730,101596.288
13346.000,22.773,100670.205
13347.000,23.414,100473.129
13348.000,22.927,100629.002
13349.000,22.757,101585.888
13350.000,23.565,102160.716
13351.000,23.564,100552.271
13352.000,23.601,102086.717
13353.000,22.949,101344.401
13354.000,23.064,100714.831
13355.000,23.297,101563.504
13356.000,23.419,101989.820
13357.000,23.311,101285.671
13358.000,23.265,101073.680
13359.000,22.883,102262.837
13360.000,23.335,100862.523
13361.000,23.457,100548.018
13362.000,23.167,102219.563
13363.000,23.519,101066.813
13364.000,23.165,101114.384
13365.000,23.708,100336.069
13366.000,23.127,101751.062
13367.000,23.502,101211.918
13368.000,22.949,102174.322
13369.000,22.987,101788.635
13370.000,22.796,101988.637
13371.000,22.863,100498.676
13372.000,23.230,101632.118
13373.000,22.950,101354.345
13374.000,22.832,101794.837
13375.000,22.765,100935.676
13376.000,22.930,101457.820
13377.000,23.265,102074.524
13378.000,23.734,100911.262
13379.000,22.882,101073.491
13380.000,23.372,102083.913
13381.000,23.372,100315.601
13382.000,22.846,100374.403
13383.000,23.163,101376.598
13384.000,23.230,100361.670
13385.000,23.447,101841.913
13386.000,23.631,101191.187
13387.000,23.268,100775.162
13388.000,22.964,102271.335
13389.000,23.291,101648.078
13390.000,23.008,101475.539
13391.000,23.660,101472.194
13392.000,22.792,100968.666
13393.000,23.350,100685.368
13394.000,23.299,100596.026
13395.000,23.586,101638.347
13396.000,23.439,100879.875
13397.000,23.228,101522.872
13398.000,23.101,100412.953
13399.000,23.391,100468.891
13400.000,23.367,101993.348
13401.000,22.815,101851.174
13402.000,23.735,100360.595
13403.000,23.184,100376.696
13404.000,23.026,101672.537
13405.000,23.392,101299.365
13406.000,23.379,101018.287
13407.000,23.483,100301.505
13408.000,22.967,100366.248
13409.000,23.363,102088.069
13410.000,22.872,100737.601
13411.000,23.493,101608.219
13412.000,23.352,101729.541
13413.000,23.339,100889.955
13414.000,23.630,102141.997
13415.000,23.306,100927.325
13416.000,23.157,102148.946
13417.000,23.689,100435.467
13418.000,23.441,101546.204
13419.000,23.027,100809.007
13420.000,22.864,100846.111
13421.000,23.090,100496.618
13422.000,23.152,100586.749
13423.000,23.706,101346.913
13424.000,22.889,100324.784
13425.000,23.671,101825.867
13426.000,23.538,100553.510
13427.000,23.529,101669.353
13428.000,23.329,100568.174
13429.000,23.388,101331.258
13430.000,23.645,101894.803
13431.000,23.294,101531.313
13432.000,23.464,100422.411
13433.000,23.514,101092.678
13434.000,23.393,101255.871
13435.000,23.399,100521.723
13436.000,22.914,101977.428
13437.000,23.781,101651.445
13438.000,23.299,100966.421
13439.000,23.406,101972.060
13440.000,22.927,101974.613
13441.000,22.801,101727.598
13442.000,23.500,101525.694
13443.000,23.700,100521.580
13444.000,22.834,100469.485
13445.000,23.048,102254.935
13446.000,22.993,100562.578
13447.000,23.407,100728.866
13448.000,22.970,102238.954
13449.000,23.472,101211.260
13450.000,23.555,102231.972
13451.000,23.509,102002.023
13452.000,23.325,101766.594
13453.000,23.488,101884.345
13454.000,23.231,101322.810
13455.000,22.801,101751.762
13456.000,22.978,101300.959
13457.000,23.413,101222.491
13458.000,23.318,100634.005
13459.000,23.127,102187.323
13460.000,23.043,100763.162
13461.000,23.297,102242.746
13462.000,23.701,101129.355
13463.000,22.898,101244.625
13464.000,23.266,100387.461
13465.000,23.133,100433.551
13466.000,23.674,101399.141
13467.000,23.016,101017.397
13468.000,23.706,102075.532
13469.000,23.802,102046.021
13470.000,23.649,102208.860
13471.000,23.695,101529.101
13472.000,22.984,101886.590
13473.000,23.176,101643.174
13474.000,23.495,101228.109
13475.000,23.476,101284.326
13476.000,22.968,100658.088
13477.000,23.491,100480.301
13478.000,23.732,102257.346
13479.000,22.915,102055.554
13480.000,23.020,100955.426
13481.000,23.695,100818.881
13482.000,23.770,101260.305
13483.000,23.784,100472.963
13484.000,23.140,101540.938
13485.000,22.967,100455.473
13486.000,23.179,101120.803
13487.000,23.358,101215.761
13488.000,23.275,101759.849
13489.000,22.859,101857.303
13490.000,23.765,101354.069
13491.000,23.061,101410.042
13492.000,23.704,101984.667
13493.000,23.688,101485.560
13494.000,23.409,102293.396
13495.000,22.909,101451.457
13496.000,23.397,100525.250
13497.000,23.383,100606.826
13498.000,23.404,102112.581
13499.000,23.677,100599.561
13500.000,22.905,101282.481
13501.000,22.954,100499.142
13502.000,23.047,101531.773
13503.000,23.805,100566.948
13504.000,23.214,101114.701
13505.000,23.779,101656.574
13506.000,22.887,100945.663
13507.000,23.063,100811.570
13508.000,23.804,101012.149
13509.000,23.543,100991.734
13510.000,22.947,101167.352
13511.000,23.180,100505.663
13512.000,23.201,102151.099
13513.000,23.550,102112.077
13514.000,23.644,102232.827
13515.000,23.002,101575.573
13516.000,23.318,102180.625
13517.000,23.692,102039.437
13518.000,23.497,100626.395
13519.000,23.494,102042.621
13520.000,22.942,100711.086
13521.000,23.580,101819.944
13522.000,23.008,101221.383
13523.000,23.723,101956.751
13524.000,23.781,101452.434
13525.000,23.276,100550.201
13526.000,23.358,100643.791
13527.000,22.932,101712.266
13528.000,23.797,102158.662
13529.000,22.893,102240.919
13530.000,23.385,100407.381
13531.000,23.391,101660.185
13532.000,23.692,101208.954
13533.000,23.546,101222.220
13534.000,23.423,101720.914
13535.000,23.567,100437.443
13536.000,23.378,101788.359
13537.000,23.484,102112.276
13538.000,23.331,102137.829
13539.000,23.719,101144.056
13540.000,22.889,102148.119
13541.000,23.202,101788.015
13542.000,22.904,101688.290
13543.000,23.759,101097.693
13544.000,23.261,101140.773
13545.000,23.401,101560.699
13546.000,23.691,100513.844
13547.000,22.946,100888.641
13548.000,23.310,100904.797
13549.000,23.044,101683.347
13550.000,23.361,102090.037
13551.000,23.592,101303.026
13552.000,23.681,100743.021
13553.000,23.593,101478.866
13554.000,23.281,100854.872
13555.000,23.523,100469.703
13556.000,22.875,100342.942
13557.000,23.318,102208.527
13558.000,23.797,101856.183
13559.000,23.435,100819.433
13560.000,23.619,101800.534
13561.000,22.913,101409.101
13562.000,23.387,100463.103
13563.000,23.696,101995.251
13564.000,23.109,100947.933
13565.000,23.406,101737.310
13566.000,23.303,101907.976
13567.000,23.837,100905.878
13568.000,23.548,101204.351
13569.000,23.076,101090.740
13570.000,23.180,100388.112
13571.000,23.338,101496.889
13572.000,23.397,100595.865
13573.000,23.131,100854.838
13574.000,22.857,101022.221
13575.000,23.338,102220.957
13576.000,23.197,101423.664
13577.000,22.906,100652.595
13578.000,23.003,102061.649
13579.000,22.861,100646.514
13580.000,23.338,101235.363
13581.000,22.902,100987.386
13582.000,23.539,101685.818
13583.000,23.348,100490.359
13584.000,23.083,101805.021
13585.000,23.527,101727.428
13586.000,23.164,101842.758
13587.000,23.803,100665.541
13588.000,23.527,102267.276
13589.000,23.676,100318.935
13590.000,23.035,102019.049
13591.000,23.138,101199.182
13592.000,22.970,100731.830
13593.000,23.733,101557.224
13594.000,23.849,100526.965
13595.000,23.023,101808.019
13596.000,22.993,102299.415
13597.000,23.520,101492.903
13598.000,23.172,100480.713
13599.000,23.589,101187.224
13600.000,23.077,100858.443
13601.000,23.280,100523.742
13602.000,23.707,100996.793
13603.000,23.651,101911.408
13604.000,23.149,100803.974
13605.000,23.048,100339.117
13606.000,23.442,101433.002
13607.000,23.810,100420.284
13608.000,22.862,100504.054
13609.000,22.863,100583.293
13610.000,23.200,101262.667
13611.000,22.963,101376.446
13612.000,23.022,102181.579
13613.000,23.715,102252.732
13614.000,22.872,101605.641
13615.000,23.456,101104.065
13616.000,23.090,101000.075
13617.000,23.734,101934.511
13618.000,23.631,101518.379
13619.000,22.897,101120.153
13620.000,23.846,100532.604
13621.000,22.980,100557.167
13622.000,23.411,101237.970
13623.000,23.032,101474.659
13624.000,23.767,100338.972
13625.000,23.329,100628.144
13626.000,23.433,102143.148
13627.000,23.194,101936.286
13628.000,23.021,101111.115
13629.000,23.142,101640.030
13630.000,23.855,101749.583
13631.000,23.776,101736.251
13632.000,23.485,101031.007
13633.000,23.009,101387.699
13634.000,23.106,101290.522
13635.000,23.247,100608.063
13636.000,23.609,101343.708
13637.000,23.361,101869.389
13638.000,23.128,100570.615
13639.000,23.032,101391.546
13640.000,23.464,101737.617
13641.000,22.884,102161.829
13642.000,23.588,100567.428
13643.000,23.820,101193.368
13644.000,23.129,101536.480
13645.000,23.789,101968.306
13646.000,23.479,101269.787
13647.000,23.473,101929.217
13648.000,22.890,100984.751
13649.000,23.386,101866.177
13650.000,23.750,101920.341
13651.000,23.737,101967.362
13652.000,23.530,101467.316
13653.000,23.133,101543.234
13654.000,23.669,100937.008
13655.000,23.042,100361.582
13656.000,23.075,101005.150
13657.000,23.876,101588.660
13658.000,23.198,101240.330
13659.000,23.553,101745.059
13660.000,23.199,101574.152
13661.000,22.999,100517.737
13662.000,22.915,100324.946
13663.000,23.715,101487.269
13664.000,23.422,102158.974
13665.000,23.852,102245.085
13666.000,23.109,101051.964
13667.000,22.991,101441.917
13668.000,23.027,100942.989
13669.000,23.148,100491.249
13670.000,23.181,100418.728
13671.000,22.946,102105.284
13672.000,23.201,101451.172
13673.000,23.360,101038.203
13674.000,23.795,101280.764
13675.000,23.759,100804.262
13676.000,22.945,101103.916
13677.000,23.015,100802.145
13678.000,23.709,101718.458
13679.000,23.164,100907.363
13680.000,23.521,100386.465
13681.000,23.667,102299.439
13682.000,23.789,101834.814
13683.000,23.861,102107.486
13684.000,23.383,100842.164
13685.000,23.391,100518.493
13686.000,23.526,100865.062
13687.000,23.664,101486.136
13688.000,23.212,100889.705
13689.000,23.426,100669.603
13690.000,23.542,100356.369
13691.000,23.410,101852.096
13692.000,23.134,101228.851
13693.000,23.324,102205.073
13694.000,23.393,100816.858
13695.000,23.410,101913.832
13696.000,23.359,101379.993
13697.000,22.958,101467.040
13698.000,23.680,100528.479
13699.000,23.051,101823.144
13700.000,22.897,101876.564
13701.000,23.569,101242.641
13702.000,23.077,102208.429
13703.000,23.500,101177.678
13704.000,23.283,101245.423
13705.000,23.422,101978.834
13706.000,23.886,100679.095
13707.000,23.829,101811.983
13708.000,23.438,101542.142
13709.000,23.501,101737.955
13710.000,23.019,100990.366
13711.000,23.280,100754.713
13712.000,23.765,101728.029
13713.000,23.716,100327.600
13714.000,23.561,100943.995
13715.000,23.835,100307.531
13716.000,23.112,100766.214
13717.000,23.707,100491.129
13718.000,23.411,101007.957
13719.000,23.499,102121.029
13720.000,23.548,101904.904
13721.000,23.411,101618.321
13722.000,23.511,101500.203
13723.000,23.869,101856.506
13724.000,23.071,100705.624
13725.000,23.028,102231.933
13726.000,23.857,100516.276
13727.000,23.706,102015.337
13728.000,23.235,100870.521
13729.000,23.725,100707.668
13730.000,22.909,101486.363
13731.000,23.480,101206.320
13732.000,23.318,100665.808
13733.000,22.977,101537.605
13734.000,23.246,101565.000
13735.000,23.746,101865.753
13736.000,23.104,100778.252
13737.000,23.688,100326.769
13738.000,23.658,100765.443
13739.000,23.683,101524.458
13740.000,23.307,101676.302
13741.000,23.003,101264.302
13742.000,22.928,101642.702
13743.000,22.992,101132.528
13744.000,23.264,100326.015
13745.000,23.714,101770.155
13746.000,23.826,101499.332
13747.000,23.636,100724.368
13748.000,23.035,100670.859
13749.000,23.563,102036.451
13750.000,23.347,101290.537
13751.000,22.979,100532.162
13752.000,23.237,102244.150
13753.000,23.042,100422.569
13754.000,23.291,101730.784
13755.000,23.138,101901.914
13756.000,23.613,101890.079
13757.000,23.183,100440.797
13758.000,23.878,100440.539
13759.000,23.241,101640.719
13760.000,23.286,100382.105
13761.000,22.962,101239.850
13762.000,23.848,102229.492
13763.000,23.499,101124.285
13764.000,23.790,100422.491
13765.000,23.753,100778.497
13766.000,23.405,102280.859
13767.000,23.456,100845.538
13768.000,23.698,100610.232
13769.000,22.971,100356.428
13770.000,23.027,100705.865
13771.000,23.296,100843.856
13772.000,23.012,102126.867
13773.000,23.761,100518.331
13774.000,23.887,101688.641
13775.000,23.309,100901.618
13776.000,23.641,100700.153
13777.000,23.452,101770.565
13778.000,22.962,100436.353
13779.000,22.954,102261.774
13780.000,23.551,102100.072
13781.000,22.975,101712.790
13782.000,23.635,100558.785
13783.000,22.968,102165.126
13784.000,23.253,100376.976
13785.000,23.011,101165.403
13786.000,23.861,101906.551
13787.000,23.372,101205.149
13788.000,23.014,101881.043
13789.000,22.980,101576.900
13790.000,23.897,100645.560
13791.000,23.900,101451.635
13792.000,23.785,101151.898
13793.000,23.478,100395.476
13794.000,23.439,101609.166
13795.000,22.943,101525.130
13796.000,23.227,100359.074
13797.000,23.042,102163.525
13798.000,23.681,102056.192
13799.000,23.352,100695.689
13800.000,23.616,100846.479
13801.000,23.794,101292.285
13802.000,23.650,100601.973
13803.000,23.605,102137.085
13804.000,23.461,100536.591
13805.000,23.149,101031.651
13806.000,22.967,102236.336
13807.000,23.663,101021.015
13808.000,23.206,100408.365
13809.000,23.709,100935.550
13810.000,23.404,100627.776
13811.000,23.881,101060.443
13812.000,23.491,100677.340
13813.000,23.783,101888.146
13814.000,23.035,101226.757
13815.000,23.716,102240.545
13816.000,23.683,101080.697
13817.000,23.680,101023.318
13818.000,23.685,101991.443
13819.000,23.823,100395.916
13820.000,23.719,100536.180
13821.000,23.300,102205.130
13822.000,23.734,101194.158
13823.000,23.765,101482.021
13824.000,23.358,102182.507
13825.000,23.065,102259.816
13826.000,22.989,101061.017
13827.000,23.784,101454.504
13828.000,23.361,100899.011
13829.000,23.596,102061.252
13830.000,23.491,101337.907
13831.000,23.596,101183.802
13832.000,23.122,102214.964
13833.000,23.371,101104.700
13834.000,23.653,101154.569
13835.000,23.810,100357.151
13836.000,23.280,101788.532
13837.000,23.343,101967.070
13838.000,23.388,101692.258
13839.000,23.620,100374.211
13840.000,23.027,100683.921
13841.000,23.924,102061.987
13842.000,23.117,101276.357
13843.000,23.277,100392.823
13844.000,23.086,101844.032
13845.000,23.021,100693.021
13846.000,23.349,101050.179
13847.000,23.562,101836.481
13848.000,23.093,100765.795
13849.000,23.220,100823.619
13850.000,23.690,101450.846
13851.000,23.750,101156.115
13852.000,23.563,100967.456
13853.000,23.884,101042.724
13854.000,23.294,102297.637
13855.000,23.767,101243.402
13856.000,23.369,102267.420
13857.000,23.936,102156.632
13858.000,23.839,100428.047
13859.000,23.454,101712.421
13860.000,23.089,100757.516
13861.000,23.210,100549.527
13862.000,23.540,100685.245
13863.000,23.413,101824.306
13864.000,23.906,101495.612
13865.000,23.834,100464.187
13866.000,23.582,101234.198
13867.000,23.456,101261.207
13868.000,23.508,101689.921
13869.000,23.146,101497.491
13870.000,23.206,101617.682
13871.000,23.057,101095.599
13872.000,23.663,100754.155
13873.000,23.411,100876.675
13874.000,23.404,101437.845
13875.000,23.656,100596.297
13876.000,23.926,101546.284
13877.000,23.962,100969.205
13878.000,23.000,101335.075
13879.000,22.986,100423.313
13880.000,22.987,100443.670
13881.000,23.569,100585.524
13882.000,23.634,100313.105
13883.000,23.041,101387.406
13884.000,23.639,101549.717
13885.000,23.543,102008.216
13886.000,23.648,101656.982
13887.000,23.045,101604.569
13888.000,23.862,101101.570
13889.000,23.531,100544.116
13890.000,23.231,101624.839
13891.000,23.773,102141.730
13892.000,23.744,101040.005
13893.000,23.377,100774.480
13894.000,23.010,100336.487
13895.000,23.199,101444.219
13896.000,23.489,101780.648
13897.000,23.633,100437.778
13898.000,23.842,102236.503
13899.000,23.866,101210.386
13900.000,23.892,100541.613
13901.000,23.265,100796.188
13902.000,23.964,100513.026
13903.000,23.255,101482.865
13904.000,23.475,100762.638
13905.000,23.871,101417.914
13906.000,23.125,101591.929
13907.000,23.506,102128.027
13908.000,23.530,102089.355
13909.000,23.470,101180.378
13910.000,23.397,101233.360
13911.000,23.963,101312.582
13912.000,23.191,100518.860
13913.000,23.579,100729.180
13914.000,23.223,102263.927
13915.000,23.203,100545.538
13916.000,23.843,102240.973
13917.000,23.722,100678.598
13918.000,23.711,100533.059
13919.000,23.823,101612.553
13920.000,23.598,102239.542
13921.000,23.823,101519.255
13922.000,23.161,102130.866
13923.000,23.624,100525.346
13924.000,23.768,100320.074
13925.000,23.238,101350.430
13926.000,23.113,102044.168
13927.000,23.374,101406.653
13928.000,23.537,102035.950
13929.000,23.465,101601.556
13930.000,23.223,101290.779
13931.000,23.263,100629.866
13932.000,23.789,102265.031
13933.000,23.824,102063.828
13934.000,23.358,101597.224
13935.000,23.482,100369.277
13936.000,23.120,101714.295
13937.000,23.672,101808.981
13938.000,23.120,101329.112
13939.000,23.734,102270.339
13940.000,23.811,100895.247
13941.000,23.493,101275.920
13942.000,23.780,100571.417
13943.000,23.787,100411.172
13944.000,23.050,102166.030
13945.000,23.359,100371.582
13946.000,23.905,101061.732
13947.000,23.292,101242.435
13948.000,23.443,102259.687
13949.000,23.160,102189.047
13950.000,23.043,102117.215
13951.000,23.442,101023.701
13952.000,23.939,101064.212
13953.000,23.267,100609.469
13954.000,23.860,101591.344
13955.000,23.206,102172.803
13956.000,23.776,100378.033
13957.000,23.754,100699.771
13958.000,23.066,102068.612
13959.000,23.084,101385.501
13960.000,23.541,100936.168
13961.000,23.010,101293.573
13962.000,23.379,100440.193
13963.000,23.424,102182.935
13964.000,23.411,101514.741
13965.000,23.507,102268.462
13966.000,23.950,100694.665
13967.000,23.547,101282.970
13968.000,23.929,101765.735
13969.000,23.006,101614.882
13970.000,23.333,101847.348
13971.000,23.282,101603.810
13972.000,23.779,101707.470
13973.000,23.621,100698.703
13974.000,23.067,102147.208
13975.000,23.703,102260.104
13976.000,23.454,100737.855
13977.000,23.944,101020.670
13978.000,23.696,101877.500
13979.000,23.448,101035.910
13980.000,23.352,101456.079
13981.000,23.473,101812.691
13982.000,23.153,101250.049
13983.000,23.324,100514.141
13984.000,23.825,102256.783
13985.000,23.796,101805.022
13986.000,23.762,101681.374
13987.000,23.859,100422.903
13988.000,23.183,100978.511
13989.000,23.362,100491.214
13990.000,23.366,100959.464
13991.000,23.187,102015.785
13992.000,23.976,101788.631
13993.000,23.204,101424.117
13994.000,23.150,100713.679
13995.000,23.454,100628.983
13996.000,23.284,101361.137
13997.000,23.505,101386.522
13998.000,23.893,101019.038
13999.000,23.899,101455.474
14000.000,23.167,100854.680
14001.000,23.555,101269.054
14002.000,23.874,101365.302
14003.000,23.497,102096.380
14004.000,23.839,101926.289
14005.000,23.720,100683.686
14006.000,23.443,100792.126
14007.000,23.071,101226.783
14008.000,23.585,101245.371
14009.000,23.280,100420.760
14010.000,23.635,100946.432
14011.000,23.985,100852.284
14012.000,23.538,101894.546
14013.000,23.628,100584.792
14014.000,23.929,101456.885
14015.000,23.114,100549.530
14016.000,23.950,101832.563
14017.000,23.846,101730.373
14018.000,23.852,101897.685
14019.000,23.968,101499.510
14020.000,23.158,100823.493
14021.000,23.097,102147.998
14022.000,23.100,101664.962
14023.000,23.482,101208.646
14024.000,23.236,100963.784
14025.000,23.565,101194.690
14026.000,23.837,100654.476
14027.000,23.247,101626.757
14028.000,23.717,102174.598
14029.000,23.987,100944.917
14030.000,23.847,101916.572
14031.000,23.024,100815.363
14032.000,23.920,101709.473
14033.000,23.446,101565.704
14034.000,23.716,100964.478
14035.000,23.505,100568.127
14036.000,23.847,102247.720
14037.000,23.693,101664.403
14038.000,23.598,101880.430
14039.000,23.144,100470.843
14040.000,23.653,101974.635
14041.000,23.406,101908.702
14042.000,23.319,102270.117
14043.000,23.110,101984.626
14044.000,23.792,101453.723
14045.000,23.064,101204.536
14046.000,23.103,100674.495
14047.000,23.796,101157.336
14048.000,23.060,100345.596
14049.000,23.227,101503.704
14050.000,23.751,100323.207
14051.000,23.341,100621.133
14052.000,23.685,100865.975
14053.000,23.355,100981.659
14054.000,23.340,100860.586
14055.000,23.681,100584.909
14056.000,23.805,101990.390
14057.000,23.540,100587.450
14058.000,23.295,101317.878
14059.000,23.409,100651.716
14060.000,23.176,101186.639
14061.000,23.294,101890.185
14062.000,23.550,101621.460
14063.000,23.489,100888.965
14064.000,23.274,102014.942
14065.000,23.578,101219.673
14066.000,23.648,101864.247
14067.000,23.258,101041.836
14068.000,23.553,102087.851
14069.000,24.003,101170.226
14070.000,23.944,101859.034
14071.000,23.974,100748.328
14072.000,23.216,101200.120
14073.000,23.147,100732.193
14074.000,23.161,101127.010
14075.000,23.350,101705.947
14076.000,23.635,101613.466
14077.000,23.882,101642.368
14078.000,23.405,102217.643
14079.000,23.364,101191.844
14080.000,23.461,101855.579
14081.000,23.246,101812.381
14082.000,23.561,100344.123
14083.000,23.559,100618.440
14084.000,23.622,100586.432
14085.000,23.919,100668.386
14086.000,23.077,101607.326
14087.000,23.103,101198.364
14088.000,23.844,101385.510
14089.000,24.003,101933.794
14090.000,23.510,100703.157
14091.000,23.311,102274.492
14092.000,23.801,101333.481
14093.000,23.828,102056.226
14094.000,23.243,101785.630
14095.000,23.582,100417.028
14096.000,23.730,100712.571
14097.000,23.402,102213.485
14098.000,23.282,100507.794
14099.000,24.003,101878.772
14100.000,23.387,101018.566
14101.000,23.195,101065.610
14102.000,23.222,101208.124
14103.000,23.317,100963.845
14104.000,23.448,101796.674
14105.000,23.252,100532.130
14106.000,23.725,101998.278
14107.000,23.361,101706.369
14108.000,23.081,101535.911
14109.000,23.320,101678.755
14110.000,23.790,100652.708
14111.000,23.850,102102.410
14112.000,23.365,101194.326
14113.000,23.597,101099.882
14114.000,23.244,100971.739
14115.000,23.771,101947.023
14116.000,23.481,100849.054
14117.000,23.870,101158.780
14118.000,23.504,102159.144
14119.000,23.125,100592.147
14120.000,23.224,101676.568
14121.000,23.337,101444.257
14122.000,23.712,101124.714
14123.000,23.772,100814.802
14124.000,23.478,101731.836
14125.000,23.202,102157.878
14126.000,23.407,100562.444
14127.000,23.962,102045.896
14128.000,23.175,100935.927
14129.000,23.396,100537.746
14130.000,23.349,101687.798
14131.000,23.311,101664.094
14132.000,23.829,100656.195
14133.000,23.503,100425.186
14134.000,23.935,101739.272
14135.000,23.317,101428.607
14136.000,23.184,101138.719
14137.000,23.523,101495.940
14138.000,23.925,101982.067
14139.000,23.263,101310.060
14140.000,23.083,100680.954
14141.000,23.067,101087.357
14142.000,23.754,101002.584
14143.000,24.006,101745.758
14144.000,23.174,100437.575
14145.000,23.860,101245.362
14146.000,23.348,100618.470
14147.000,23.952,100334.897
14148.000,23.898,100302.687
14149.000,23.827,102152.639
14150.000,23.751,102264.191
14151.000,23.850,101830.610
14152.000,23.267,102144.334
14153.000,23.778,100930.596
14154.000,23.235,100674.568
14155.000,23.205,102265.222
14156.000,23.703,100731.665
14157.000,23.944,100794.552
14158.000,23.825,100608.974
14159.000,23.886,102262.798
14160.000,23.660,101045.318
14161.000,23.090,101151.974
14162.000,23.411,100510.398
14163.000,23.747,101302.465
14164.000,23.279,101527.632
14165.000,24.040,101708.346
14166.000,23.316,101611.270
14167.000,23.968,101603.334
14168.000,23.887,100469.313
14169.000,23.382,100307.388
14170.000,23.378,101984.889
14171.000,23.658,102114.092
14172.000,23.525,101254.053
14173.000,23.666,101234.528
14174.000,23.791,101208.911
14175.000,23.874,101940.319
14176.000,23.584,101135.784
14177.000,23.568,101334.206
14178.000,24.007,100507.485
14179.000,23.210,101934.286
14180.000,24.047,101008.705
14181.000,23.567,100383.579
14182.000,23.344,101889.514
14183.000,23.693,102182.268
