# time(s),temperature(deg C),Pressure(Pa)
18633.000,24.553,100495.859
18634.000,24.552,100303.627
18635.000,24.548,102221.133
18636.000,24.615,101201.692
18637.000,24.886,102286.666
18638.000,24.877,101497.870
18639.000,25.120,100834.037
18640.000,25.038,102152.906
18641.000,24.654,101499.726
18642.000,25.067,100586.127
18643.000,24.607,100629.681
18644.000,24.394,101137.031
18645.000,24.663,100316.822
18646.000,24.859,102090.297
18647.000,24.453,100795.656
18648.000,24.582,101620.774
18649.000,24.359,100513.199
18650.000,25.207,100379.117
18651.000,24.614,102274.027
18652.000,24.662,101617.044
18653.000,24.397,102135.468
18654.000,24.517,101901.674
18655.000,25.225,101327.698
18656.000,24.683,101237.834
18657.000,24.278,102036.488
18658.000,24.985,100804.048
18659.000,25.134,100783.181
18660.000,24.423,102245.080
18661.000,24.860,100307.225
18662.000,25.166,102031.234
18663.000,24.327,100639.388
18664.000,24.991,100744.886
18665.000,25.117,100668.116
18666.000,24.321,101779.314
18667.000,24.594,101212.324
18668.000,24.471,100603.972
18669.000,24.649,100893.139
18670.000,24.654,102005.199
18671.000,25.131,101369.595
18672.000,24.693,101038.085
18673.000,24.379,101927.918
18674.000,24.782,102229.141
18675.000,24.927,101739.029
18676.000,25.163,101981.778
18677.000,25.174,102170.458
18678.000,25.132,102200.079
18679.000,24.725,101280.265
18680.000,24.545,100383.592
18681.000,24.784,101758.401
18682.000,24.318,100458.501
18683.000,24.908,101588.956
18684.000,24.588,100725.832
18685.000,24.956,102095.199
18686.000,24.287,102161.371
18687.000,24.443,100509.622
18688.000,25.203,101651.011
18689.000,24.542,101799.022
18690.000,24.322,101314.946
18691.000,25.110,100781.277
18692.000,24.916,101797.787
18693.000,24.983,101182.888
18694.000,24.976,102038.886
18695.000,24.881,101043.680
18696.000,24.562,101307.824
18697.000,24.576,101712.541
18698.000,24.758,100641.103
18699.000,25.132,102234.079
18700.000,24.961,100693.745
18701.000,25.028,101047.307
18702.000,24.416,102175.132
18703.000,24.744,101777.158
18704.000,24.685,101753.498
18705.000,24.335,101414.172
18706.000,24.821,100567.668
18707.000,24.657,101944.096
18708.000,24.547,100676.655
18709.000,24.320,100925.304
18710.000,24.907,101722.778
18711.000,24.838,101602.339
18712.000,25.189,101676.415
18713.000,25.183,101186.102
18714.000,24.759,100791.698
18715.000,24.690,101977.094
18716.000,25.241,101678.784
18717.000,24.946,101547.453
18718.000,24.543,101795.787
18719.000,24.802,100446.800
18720.000,24.929,100346.407
18721.000,24.879,100789.125
18722.000,25.181,101045.121
18723.000,24.851,100869.690
18724.000,24.445,101532.888
18725.000,25.263,100612.861
18726.000,24.441,102153.819
18727.000,24.577,100503.356
18728.000,25.159,100577.306
18729.000,24.358,101236.280
18730.000,25.112,101901.086
18731.000,25.010,100341.306
18732.000,24.644,101653.797
18733.000,25.269,100881.836
18734.000,25.056,100720.378
18735.000,25.160,101975.674
18736.000,25.007,101585.103
18737.000,24.526,100801.819
18738.000,24.803,101445.383
18739.000,24.752,101534.804
18740.000,24.816,101457.061
18741.000,24.322,100747.586
18742.000,24.401,101762.437
18743.000,24.985,102216.155
18744.000,25.245,101677.916
18745.000,24.542,101897.059
18746.000,24.409,101702.404
18747.000,24.981,102017.602
18748.000,24.935,102160.736
18749.000,24.797,102117.558
18750.000,24.950,102090.562
18751.000,24.462,102170.401
18752.000,24.906,101195.276
18753.000,24.591,101551.878
18754.000,25.030,100999.746
18755.000,24.518,101064.015
18756.000,24.527,100658.230
18757.000,24.348,101715.518
18758.000,24.597,101027.476
18759.000,24.424,101782.970
18760.000,24.333,101720.680
18761.000,24.476,100823.370
18762.000,24.842,101325.342
18763.000,24.592,101404.647
18764.000,25.202,102181.015
18765.000,24.712,101191.406
18766.000,24.956,101891.014
18767.000,24.405,101142.477
18768.000,24.325,100852.641
18769.000,24.802,100995.808
18770.000,25.209,101686.997
18771.000,25.121,102227.824
18772.000,24.615,101060.598
18773.000,24.398,102133.215
18774.000,25.117,100760.804
18775.000,24.724,101658.237
18776.000,24.768,101693.465
18777.000,24.994,101742.614
18778.000,25.258,101811.345
18779.000,25.286,101257.297
18780.000,25.165,102122.481
18781.000,25.231,102179.544
18782.000,24.924,101422.587
18783.000,24.543,100399.086
18784.000,24.859,101253.795
18785.000,24.945,100728.775
18786.000,24.686,101721.349
18787.000,24.317,100957.076
18788.000,24.405,101354.800
18789.000,24.523,101218.486
18790.000,25.014,101882.688
18791.000,24.698,101662.380
18792.000,24.587,100933.140
18793.000,24.535,101170.354
18794.000,24.710,100922.474
18795.000,25.218,101775.086
18796.000,25.134,102233.533
18797.000,25.276,101373.658
18798.000,25.061,101058.566
18799.000,24.853,101048.935
18800.000,25.045,100306.993
18801.000,24.920,101406.354
18802.000,24.759,101526.489
18803.000,24.738,101124.752
18804.000,24.969,100572.216
18805.000,25.230,101629.163
18806.000,24.825,101190.103
18807.000,25.093,102206.958
18808.000,25.134,100746.132
18809.000,25.041,101944.758
18810.000,24.369,101102.797
18811.000,24.590,101135.638
18812.000,24.782,101970.314
18813.000,25.255,100612.586
18814.000,24.377,101445.333
18815.000,25.084,100826.420
18816.000,24.503,101972.375
18817.000,24.889,101179.102
18818.000,24.721,102000.463
18819.000,25.000,102075.406
18820.000,24.407,102132.096
18821.000,24.806,100802.268
18822.000,25.096,101774.838
18823.000,24.355,102047.144
18824.000,25.111,100529.543
18825.000,24.604,102290.728
18826.000,24.834,102075.245
18827.000,24.738,101801.545
18828.000,24.564,100560.676
18829.000,24.655,101074.686
18830.000,24.990,100328.284
18831.000,25.164,101854.312
18832.000,24.695,101561.948
18833.000,24.423,100454.921
18834.000,24.376,101021.664
18835.000,24.604,100950.791
18836.000,25.110,100414.695
18837.000,24.931,102151.298
18838.000,24.759,100877.632
18839.000,24.905,100789.422
18840.000,25.164,100903.549
18841.000,25.032,101168.410
18842.000,24.979,101499.595
18843.000,24.756,100880.489
18844.000,24.757,100417.231
18845.000,24.552,100792.440
18846.000,24.438,100864.625
18847.000,24.611,102072.392
18848.000,24.781,102200.332
18849.000,24.830,100598.457
18850.000,24.821,102223.133
18851.000,24.510,100714.490
18852.000,24.695,101100.703
18853.000,25.140,102189.480
18854.000,24.657,101672.759
18855.000,24.511,100592.741
18856.000,24.566,100553.880
18857.000,24.552,101508.476
18858.000,25.160,100598.964
18859.000,24.727,101002.096
18860.000,24.525,100353.334
18861.000,25.014,101862.005
18862.000,24.323,100984.306
18863.000,24.561,101179.459
18864.000,24.604,101413.741
18865.000,25.202,100695.474
18866.000,24.786,101365.445
18867.000,24.612,100524.808
18868.000,25.046,101452.303
18869.000,24.441,100666.941
18870.000,24.313,101488.412
18871.000,25.107,101201.346
18872.000,24.489,101089.166
18873.000,24.463,101952.588
18874.000,24.852,102111.836
18875.000,24.406,101593.494
18876.000,24.798,101457.441
18877.000,24.577,100717.851
18878.000,24.794,100559.748
18879.000,25.229,101866.032
18880.000,24.803,101607.348
18881.000,24.758,101746.520
18882.000,24.769,101376.704
18883.000,25.290,100605.295
18884.000,24.642,100318.691
18885.000,25.024,100507.819
18886.000,24.775,100403.054
18887.000,25.223,101732.066
18888.000,24.811,100473.986
18889.000,24.683,100859.948
18890.000,24.786,101325.055
18891.000,24.965,101452.656
18892.000,25.026,101982.300
18893.000,24.503,101489.015
18894.000,24.519,100478.672
18895.000,25.302,100919.939
18896.000,25.235,102140.143
18897.000,24.839,102055.979
18898.000,25.282,101518.996
18899.000,24.439,102001.894
18900.000,24.443,100931.342
18901.000,24.902,102238.429
18902.000,24.550,100616.451
18903.000,24.828,101961.805
18904.000,25.163,102100.275
18905.000,24.509,101230.067
18906.000,24.941,101837.513
18907.000,24.901,101612.752
18908.000,24.551,101142.547
18909.000,24.345,101353.748
18910.000,25.039,102270.483
18911.000,25.266,100953.537
18912.000,25.105,102084.664
18913.000,24.529,101062.951
18914.000,24.863,100691.033
18915.000,25.038,101468.323
18916.000,24.579,100341.651
18917.000,24.544,100439.917
18918.000,25.186,101631.786
18919.000,24.470,100822.260
18920.000,24.440,100858.240
18921.000,25.190,101531.993
18922.000,24.569,101011.042
18923.000,25.191,101285.711
18924.000,24.540,101140.562
18925.000,25.096,101134.982
18926.000,24.342,100431.811
18927.000,24.316,101811.645
18928.000,24.888,101680.888
18929.000,24.911,100380.009
18930.000,24.808,101370.989
18931.000,24.999,102179.060
18932.000,24.976,101108.007
18933.000,25.192,100770.639
18934.000,25.226,101790.206
18935.000,24.727,100767.875
18936.000,24.690,101900.528
18937.000,25.112,101059.963
18938.000,24.606,101257.243
18939.000,24.597,100539.497
18940.000,24.626,101055.480
18941.000,24.322,101876.155
18942.000,24.332,101000.257
18943.000,24.639,102124.483
18944.000,24.939,101408.525
18945.000,24.477,101733.219
18946.000,24.853,100976.334
18947.000,24.886,101693.918
18948.000,24.952,101915.034
18949.000,25.072,102149.293
18950.000,24.910,101899.229
18951.000,24.766,101741.577
18952.000,24.630,101687.222
18953.000,24.392,101913.213
18954.000,24.632,101578.498
18955.000,24.608,100828.831
18956.000,24.678,100897.252
18957.000,25.030,102155.965
18958.000,24.969,100677.540
18959.000,25.223,100895.903
18960.000,25.077,101601.578
18961.000,24.726,101707.629
18962.000,24.444,101049.173
18963.000,24.666,100859.666
18964.000,24.549,100531.320
18965.000,24.852,101141.345
18966.000,25.109,101995.199
18967.000,24.677,101635.468
18968.000,24.510,100830.697
18969.000,24.671,100626.501
18970.000,24.501,102043.564
18971.000,24.731,100691.085
18972.000,25.301,102090.503
18973.000,24.834,101688.581
18974.000,25.070,102074.143
18975.000,24.671,101186.079
18976.000,24.450,100408.503
18977.000,25.033,100730.317
18978.000,24.682,102143.713
18979.000,24.831,101681.046
18980.000,24.619,101611.562
18981.000,25.182,100764.143
18982.000,25.055,101050.984
18983.000,24.687,100522.639
18984.000,25.012,101991.487
18985.000,24.637,101280.443
18986.000,24.519,100687.654
18987.000,24.475,101277.731
18988.000,25.039,101030.852
18989.000,25.303,101048.021
18990.000,24.547,100469.231
18991.000,24.876,100676.744
18992.000,24.364,101195.596
18993.000,24.579,101690.472
18994.000,25.109,100970.809
18995.000,24.491,102164.623
18996.000,24.542,102196.469
18997.000,24.853,100478.216
18998.000,24.342,100728.522
18999.000,25.266,101732.081
19000.000,24.954,100852.160
19001.000,24.475,102196.235
19002.000,25.170,101186.985
19003.000,24.985,101823.075
19004.000,24.511,100715.234
19005.000,25.247,101557.503
19006.000,25.074,100507.840
19007.000,24.670,102077.738
19008.000,24.373,100494.499
19009.000,24.760,100459.098
19010.000,24.478,101181.834
19011.000,24.882,100711.237
19012.000,25.092,101682.132
19013.000,25.224,102145.120
19014.000,24.987,100331.280
19015.000,24.327,100720.330
19016.000,24.487,101035.025
19017.000,24.741,102036.810
19018.000,24.698,102051.618
19019.000,24.706,102074.046
19020.000,24.582,100643.428
19021.000,24.402,100892.737
19022.000,24.587,101841.195
19023.000,25.197,100835.919
19024.000,24.537,100404.209
19025.000,24.420,100546.799
19026.000,24.846,101449.873
19027.000,25.031,100397.053
19028.000,24.617,100923.075
19029.000,25.184,102148.239
19030.000,24.475,100692.676
19031.000,24.788,102102.274
19032.000,24.460,101456.043
19033.000,24.430,102193.408
19034.000,25.211,101925.014
19035.000,24.704,101789.453
19036.000,25.245,100588.792
19037.000,24.863,101796.615
19038.000,24.360,101970.384
19039.000,24.972,101377.446
19040.000,25.304,101699.948
19041.000,24.908,101751.214
19042.000,24.687,100923.470
19043.000,25.296,100732.510
19044.000,24.416,101150.966
19045.000,24.659,102164.029
19046.000,24.455,100782.810
19047.000,25.054,100597.855
19048.000,24.874,101537.581
19049.000,24.477,100425.207
19050.000,24.750,102127.910
19051.000,25.192,101012.096
19052.000,24.648,100380.732
19053.000,24.768,101585.796
19054.000,24.994,101417.881
19055.000,25.125,101876.825
19056.000,25.252,101791.572
19057.000,24.860,102020.128
19058.000,25.293,100507.200
19059.000,25.001,101387.513
19060.000,24.603,100580.945
19061.000,24.565,101701.242
19062.000,24.840,102254.450
19063.000,25.143,102217.485
19064.000,24.826,100568.986
19065.000,25.030,100850.478
19066.000,25.245,100752.963
19067.000,24.913,101501.857
19068.000,24.751,100315.406
19069.000,24.422,101447.046
19070.000,25.081,102141.974
19071.000,24.514,101784.845
19072.000,24.511,102066.683
19073.000,24.516,100891.577
19074.000,24.902,100307.049
19075.000,24.702,100564.276
19076.000,24.922,101685.085
19077.000,25.057,101269.235
19078.000,24.629,102113.665
19079.000,24.596,101807.040
19080.000,24.655,100823.015
19081.000,24.471,100825.411
19082.000,24.447,100624.413
19083.000,24.891,100596.611
19084.000,24.538,101657.343
19085.000,24.716,101625.491
19086.000,24.630,101303.453
19087.000,24.988,101280.884
19088.000,24.988,101651.159
19089.000,25.321,101788.975
19090.000,25.129,100788.576
19091.000,24.606,102187.270
19092.000,25.126,101183.722
19093.000,25.205,101446.481
19094.000,24.597,101688.748
19095.000,24.502,101418.505
19096.000,24.551,100802.728
19097.000,24.416,102137.884
19098.000,24.792,100671.608
19099.000,24.756,101273.618
19100.000,24.371,100901.755
19101.000,25.227,100569.560
19102.000,24.744,101046.176
19103.000,24.948,100396.430
19104.000,24.831,101357.815
19105.000,25.300,100326.916
19106.000,25.077,100440.958
19107.000,24.411,101331.878
19108.000,24.462,100677.018
19109.000,25.336,102096.566
19110.000,24.681,101070.594
19111.000,24.989,102082.074
19112.000,24.360,100492.892
19113.000,25.171,100873.016
19114.000,24.964,100410.683
19115.000,25.018,102135.040
19116.000,24.464,100416.326
19117.000,24.492,102215.129
19118.000,24.871,101563.708
19119.000,24.796,102250.396
19120.000,24.343,100576.022
19121.000,24.737,102131.712
19122.000,24.971,100733.998
19123.000,25.246,101304.279
19124.000,24.903,102256.815
19125.000,25.214,101067.472
19126.000,24.462,101732.823
19127.000,24.494,101238.197
19128.000,24.637,102064.993
19129.000,25.225,101452.501
19130.000,24.685,101752.623
19131.000,24.964,101619.914
19132.000,24.926,100613.788
19133.000,25.161,101448.120
19134.000,25.198,102253.275
19135.000,25.175,101532.615
19136.000,24.556,100995.373
19137.000,24.978,101715.337
19138.000,24.439,100860.885
19139.000,24.926,101545.868
19140.000,24.729,101133.315
19141.000,24.490,101833.607
19142.000,24.781,101526.958
19143.000,24.631,101585.570
19144.000,25.334,101133.181
19145.000,25.300,101431.195
19146.000,24.717,100303.085
19147.000,24.663,101368.986
19148.000,24.629,101158.406
19149.000,24.908,100703.444
19150.000,24.972,101511.717
19151.000,25.281,101865.790
19152.000,24.866,101114.293
19153.000,24.918,100374.292
19154.000,24.637,100853.463
19155.000,24.954,100900.618
19156.000,24.507,100685.784
19157.000,24.884,101049.039
19158.000,24.354,100371.040
19159.000,24.684,100446.458
19160.000,25.135,101653.177
19161.000,24.955,101983.852
19162.000,24.914,100616.967
19163.000,25.238,101549.660
19164.000,24.490,101983.934
19165.000,24.951,101927.346
19166.000,24.358,102162.063
19167.000,24.362,101144.194
19168.000,24.642,100695.040
19169.000,25.320,101927.215
19170.000,24.986,102061.494
19171.000,25.154,102005.226
19172.000,24.365,100311.339
19173.000,24.920,100789.831
19174.000,24.614,100978.683
19175.000,24.841,101742.378
19176.000,24.385,102090.563
19177.000,25.043,100911.228
19178.000,24.405,100881.428
19179.000,24.642,100950.641
19180.000,24.384,101239.206
19181.000,24.610,101624.147
19182.000,25.196,100679.066
19183.000,25.079,101063.251
19184.000,24.711,100634.043
19185.000,24.728,101082.285
19186.000,25.324,100941.845
19187.000,24.966,102089.606
19188.000,25.057,101985.490
19189.000,24.707,101687.549
19190.000,24.806,101780.343
19191.000,24.484,100597.536
19192.000,24.817,101635.078
19193.000,24.833,100455.290
19194.000,24.482,102142.149
19195.000,24.718,100560.764
19196.000,24.604,100785.634
19197.000,24.827,101182.776
19198.000,25.163,102030.789
19199.000,24.830,100968.735
19200.000,24.791,100375.545
19201.000,25.179,100746.007
19202.000,24.389,101538.378
19203.000,25.053,102257.165
19204.000,24.759,100642.845
19205.000,25.334,101499.491
19206.000,24.950,100656.407
19207.000,24.759,101729.506
19208.000,25.085,100432.805
19209.000,24.407,101332.254
19210.000,24.519,100737.814
19211.000,24.484,102246.223
19212.000,24.376,102167.240
19213.000,24.585,101094.171
19214.000,24.933,101406.478
19215.000,24.987,102114.448
19216.000,24.534,100862.258
19217.000,25.087,100359.434
19218.000,25.273,100517.183
19219.000,25.035,101886.261
19220.000,24.619,102297.235
19221.000,24.625,101509.949
19222.000,24.635,100994.189
19223.000,25.272,101539.560
19224.000,24.435,101157.502
19225.000,24.545,100444.138
19226.000,24.675,100771.638
19227.000,25.234,100560.503
19228.000,24.832,100845.940
19229.000,24.629,101762.169
19230.000,25.170,101271.174
19231.000,24.977,100767.544
19232.000,25.102,101816.073
19233.000,25.238,102054.553
19234.000,24.608,101129.772
19235.000,24.471,102048.370
19236.000,24.832,102129.227
19237.000,24.763,101820.393
19238.000,24.916,100439.310
19239.000,24.450,100634.642
19240.000,25.156,101488.660
19241.000,24.682,100821.868
19242.000,24.960,101806.256
19243.000,24.517,101759.052
19244.000,25.127,101866.446
19245.000,24.586,101518.224
19246.000,24.726,101383.382
19247.000,24.530,100531.954
19248.000,24.607,102037.967
19249.000,24.759,101802.279
19250.000,25.323,100978.467
19251.000,24.951,101854.629
19252.000,24.608,100503.852
19253.000,25.163,101345.016
19254.000,24.879,101762.021
19255.000,25.149,100323.071
19256.000,25.274,101258.589
19257.000,25.158,102062.046
19258.000,24.732,100409.264
19259.000,24.448,101361.883
19260.000,24.547,101123.978
19261.000,24.452,101809.837
19262.000,24.743,100874.655
19263.000,24.822,100386.682
19264.000,24.648,101442.020
19265.000,24.681,101986.289
19266.000,25.249,101674.768
19267.000,25.071,101815.717
19268.000,24.575,100515.220
19269.000,25.099,102153.376
19270.000,25.217,102279.474
19271.000,25.221,102177.236
19272.000,24.684,100732.124
19273.000,25.348,101637.231
19274.000,25.209,100479.640
19275.000,25.178,101185.186
19276.000,25.100,101462.013
19277.000,24.481,100671.670
19278.000,24.872,102055.574
19279.000,25.238,101846.828
19280.000,24.564,101639.156
19281.000,25.338,100865.419
19282.000,24.826,102112.540
19283.000,25.117,100825.778
19284.000,24.616,101940.489
19285.000,25.268,102003.262
19286.000,24.491,102000.341
19287.000,24.376,101044.117
19288.000,24.964,100536.192
19289.000,24.538,100464.063
19290.000,25.336,101123.856
19291.000,24.711,101015.840
19292.000,24.547,101631.058
19293.000,24.582,102227.016
19294.000,24.775,101030.240
19295.000,25.226,101696.136
19296.000,24.828,101327.332
19297.000,24.605,101603.797
19298.000,24.364,101769.541
19299.000,24.847,100532.255
19300.000,24.758,102152.849
19301.000,24.402,102194.477
19302.000,24.401,101970.181
19303.000,24.548,100702.414
19304.000,24.555,100967.079
19305.000,24.387,100544.512
19306.000,25.175,101813.575
19307.000,25.010,102035.250
19308.000,24.532,102064.267
19309.000,24.410,100955.294
19310.000,25.030,100640.987
19311.000,24.672,101384.253
19312.000,24.716,100934.793
19313.000,24.808,101241.542
19314.000,24.773,101261.816
19315.000,24.476,100342.638
19316.000,24.933,102201.326
19317.000,25.347,100573.011
19318.000,24.588,101799.379
19319.000,24.918,101281.517
19320.000,25.234,102158.084
19321.000,25.337,101143.102
19322.000,25.049,101684.934
19323.000,24.592,100647.448
19324.000,25.113,101535.228
19325.000,24.366,101062.337
19326.000,25.153,101759.292
19327.000,24.614,100451.485
19328.000,24.673,101060.222
19329.000,25.162,102122.249
19330.000,25.144,100497.792
19331.000,24.733,100662.414
19332.000,25.181,101303.859
19333.000,24.529,102069.125
19334.000,24.966,101267.541
19335.000,24.902,100512.294
19336.000,24.775,101627.064
19337.000,25.191,101590.676
19338.000,25.114,101482.426
19339.000,24.674,102229.641
19340.000,25.359,102110.799
19341.000,24.576,102173.957
19342.000,24.869,101254.361
19343.000,24.885,101164.637
19344.000,24.647,102155.708
19345.000,24.366,101614.016
19346.000,24.420,102238.481
19347.000,24.756,102215.940
19348.000,24.613,101013.199
19349.000,24.920,102057.328
19350.000,25.147,100421.985
19351.000,24.888,101622.368
19352.000,25.343,101823.824
19353.000,24.370,101524.510
19354.000,24.651,102035.925
19355.000,25.091,100388.248
19356.000,24.470,101135.782
19357.000,24.613,102098.284
19358.000,25.149,100529.188
19359.000,24.486,101542.807
19360.000,24.839,100530.593
19361.000,25.183,101840.675
19362.000,24.589,101636.206
19363.000,24.948,102050.952
19364.000,24.381,100897.109
19365.000,24.518,102013.187
19366.000,24.455,101671.513
19367.000,24.983,100623.142
19368.000,24.535,100490.996
19369.000,24.809,102294.883
19370.000,24.556,100590.084
19371.000,24.659,101787.052
19372.000,24.676,102021.862
19373.000,25.022,100459.007
19374.000,24.720,101722.632
19375.000,24.837,100635.826
19376.000,24.638,101141.122
19377.000,24.525,102060.104
19378.000,24.922,101451.447
19379.000,25.227,100953.248
19380.000,25.261,100762.655
19381.000,24.732,102001.409
19382.000,24.840,102220.344
19383.000,24.665,102164.728
19384.000,25.090,101690.337
19385.000,25.084,101125.792
19386.000,24.529,101313.452
19387.000,25.346,100417.527
19388.000,25.213,100743.808
19389.000,25.158,101345.917
19390.000,24.720,101509.413
19391.000,24.573,101638.694
19392.000,24.753,101660.322
19393.000,24.599,100703.058
19394.000,24.689,102038.185
19395.000,25.221,100369.853
19396.000,24.968,100784.446
19397.000,24.524,100677.306
19398.000,24.500,101532.130
19399.000,24.859,100384.591
19400.000,24.714,101381.408
19401.000,25.339,101712.028
19402.000,24.452,102273.953
19403.000,24.463,101408.030
19404.000,24.783,101265.983
19405.000,24.681,101816.241
19406.000,24.732,100698.683
19407.000,24.394,100982.216
19408.000,25.263,102210.743
19409.000,25.077,102003.260
19410.000,24.590,100710.079
19411.000,24.797,102167.492
19412.000,24.454,101332.979
19413.000,24.438,101471.385
19414.000,24.438,102251.990
19415.000,25.179,100593.677
19416.000,25.222,100329.310
19417.000,25.221,101775.274
19418.000,25.092,101466.359
19419.000,24.587,101873.090
19420.000,24.977,101123.004
19421.000,24.840,101799.686
19422.000,24.789,100531.079
19423.000,25.340,101366.827
19424.000,24.878,100762.345
19425.000,24.487,100420.557
19426.000,25.266,100822.630
19427.000,25.045,100997.221
19428.000,24.756,100842.567
19429.000,24.618,100892.445
19430.000,24.382,100855.164
19431.000,24.646,100410.089
19432.000,24.803,101785.546
19433.000,24.633,101926.697
19434.000,25.228,101988.418
19435.000,24.695,101383.017
19436.000,24.821,100389.269
19437.000,24.834,101558.534
19438.000,24.894,100532.117
19439.000,25.224,101672.168
19440.000,24.986,100500.444
19441.000,24.849,101334.790
19442.000,24.521,101272.161
19443.000,24.571,101977.168
19444.000,25.292,100668.433
19445.000,24.860,101675.124
19446.000,24.868,101221.569
19447.000,24.996,100726.466
19448.000,25.071,102090.644
19449.000,24.926,102291.532
19450.000,25.195,100824.914
19451.000,24.926,101691.113
19452.000,24.991,102170.013
19453.000,25.369,101141.389
19454.000,25.055,100501.615
19455.000,24.835,102075.172
19456.000,24.761,102217.635
19457.000,25.259,100751.187
19458.000,24.548,101884.734
19459.000,24.691,101557.001
19460.000,24.969,100341.285
19461.000,24.442,100430.260
19462.000,25.050,100958.225
19463.000,25.271,100973.467
19464.000,25.152,102293.657
19465.000,25.080,101097.813
19466.000,25.126,101156.151
19467.000,24.858,100475.366
19468.000,24.844,100666.228
19469.000,25.081,100963.303
19470.000,25.262,101787.139
19471.000,25.285,100338.482
19472.000,25.273,101672.762
19473.000,25.201,101007.773
19474.000,24.768,101828.156
19475.000,24.814,101022.818
19476.000,24.885,101835.742
19477.000,24.750,102025.131
19478.000,24.425,102161.319
19479.000,25.359,100638.306
19480.000,24.941,102097.357
19481.000,24.748,102147.621
19482.000,24.520,100739.513
19483.000,24.477,101248.051
19484.000,25.098,100322.589
19485.000,24.899,101592.308
19486.000,25.012,101594.657
19487.000,24.795,101586.261
19488.000,25.325,101636.172
19489.000,25.143,102073.401
19490.000,24.746,101743.868
19491.000,24.801,101300.245
19492.000,25.168,101991.398
19493.000,24.924,101759.757
19494.000,24.930,101166.476
19495.000,25.024,100762.490
19496.000,24.961,102210.264
19497.000,25.053,100875.203
19498.000,24.446,102298.103
19499.000,25.379,101536.843
19500.000,25.235,100767.644
19501.000,25.230,101005.817
19502.000,24.395,100975.894
19503.000,24.719,100312.166
19504.000,25.050,101026.899
19505.000,24.770,101243.537
19506.000,24.923,102223.975
19507.000,24.763,101794.176
19508.000,24.578,100321.852
19509.000,24.873,101746.624
19510.000,25.384,101243.841
19511.000,24.849,101268.908
19512.000,25.204,101080.220
19513.000,25.203,101783.749
19514.000,24.514,101998.786
19515.000,24.386,101939.826
19516.000,24.530,100304.310
19517.000,24.658,101244.210
19518.000,24.651,100904.962
19519.000,24.766,102016.338
19520.000,24.825,101292.619
19521.000,25.140,100978.034
19522.000,24.933,101607.218
19523.000,24.422,101537.791
19524.000,24.451,101664.635
19525.000,25.110,100621.480
19526.000,24.768,101033.395
19527.000,25.269,100382.638
19528.000,25.293,100912.970
19529.000,24.575,102174.657
19530.000,24.925,101082.074
19531.000,25.015,101206.949
19532.000,25.018,101115.510
19533.000,24.737,100618.972
19534.000,24.478,100636.580
19535.000,24.795,102261.844
19536.000,25.339,102156.486
19537.000,24.765,100509.838
19538.000,24.956,101234.258
19539.000,24.890,100585.279
19540.000,24.446,101016.098
19541.000,25.183,100579.883
19542.000,24.521,102028.753
19543.000,25.022,101720.540
19544.000,25.134,100999.544
19545.000,24.620,101726.426
19546.000,25.166,102036.932
19547.000,24.685,101193.249
19548.000,24.611,101710.281
19549.000,24.762,101155.200
19550.000,25.058,101153.104
19551.000,25.173,101214.960
19552.000,25.109,100533.695
19553.000,25.378,102240.463
19554.000,25.316,101049.497
19555.000,25.209,101763.246
19556.000,24.630,101428.648
19557.000,24.628,101801.880
19558.000,24.478,102139.596
19559.000,25.246,102269.147
19560.000,24.966,101673.664
19561.000,25.058,100596.426
19562.000,24.859,101077.879
19563.000,25.199,101527.547
19564.000,24.965,100994.364
19565.000,24.970,100608.282
19566.000,25.078,102002.684
19567.000,24.892,101928.252
19568.000,24.806,100560.356
19569.000,24.665,101354.353
19570.000,24.598,100480.115
19571.000,24.590,101964.996
19572.000,25.315,101796.127
19573.000,24.840,100486.195
19574.000,24.437,100548.872
19575.000,24.632,101780.253
19576.000,24.673,102246.460
19577.000,25.242,101455.980
19578.000,25.218,101634.137
19579.000,25.225,101371.999
19580.000,24.630,101643.939
19581.000,24.934,100636.928
19582.000,24.753,101381.128
19583.000,25.005,102058.372
19584.000,25.237,101597.767
19585.000,25.172,101150.256
19586.000,24.575,101677.068
19587.000,24.531,101548.345
19588.000,24.725,102149.337
19589.000,25.301,101811.651
19590.000,24.832,100911.114
19591.000,25.098,101898.827
19592.000,24.504,102110.960
19593.000,25.071,101005.241
19594.000,25.184,101666.215
19595.000,24.780,100791.503
19596.000,24.494,102017.869
19597.000,24.904,101502.478
19598.000,25.034,101263.236
19599.000,24.574,100663.327
19600.000,24.526,101719.146
19601.000,24.649,101299.988
19602.000,25.258,101801.600
19603.000,25.115,100936.776
19604.000,24.635,100325.343
19605.000,24.883,101255.289
19606.000,25.154,101036.645
19607.000,25.121,101747.871
19608.000,24.676,101820.632
19609.000,24.836,101570.200
19610.000,24.587,101488.110
19611.000,24.887,102161.485
19612.000,24.608,102131.762
19613.000,24.906,101981.542
19614.000,24.665,100376.929
19615.000,24.677,101800.043
19616.000,24.949,100913.429
19617.000,25.216,100678.570
19618.000,25.370,101987.185
19619.000,24.431,101955.155
19620.000,25.389,101649.020
19621.000,24.410,101251.595
19622.000,25.159,102084.709
19623.000,25.225,100415.404
19624.000,24.460,100642.032
19625.000,24.590,101346.489
19626.000,24.930,101217.194
19627.000,24.531,101153.256
19628.000,24.932,100423.856
19629.000,24.632,101074.931
19630.000,24.508,100777.751
