# time(s),temperature(deg C),Pressure(Pa)
16421.000,23.980,102271.577
16422.000,24.701,100427.899
16423.000,24.549,102006.434
16424.000,24.145,102131.960
16425.000,24.225,101009.178
16426.000,24.017,101203.115
16427.000,24.232,101550.046
16428.000,24.301,100483.578
16429.000,23.984,102167.053
16430.000,24.460,101149.852
16431.000,24.004,102103.488
16432.000,24.225,100849.588
16433.000,24.234,101821.360
16434.000,24.449,101026.383
16435.000,24.011,100566.165
16436.000,23.806,101315.244
16437.000,24.546,101070.480
16438.000,24.292,101935.356
16439.000,23.938,101591.229
16440.000,24.140,101074.539
16441.000,23.929,101069.472
16442.000,24.729,101044.572
16443.000,24.307,100687.191
16444.000,23.909,100496.292
16445.000,24.419,100716.087
16446.000,24.456,101452.921
16447.000,24.055,101049.840
16448.000,24.599,101610.910
16449.000,24.001,100802.949
16450.000,24.289,100790.709
16451.000,23.857,100638.675
16452.000,24.719,100731.364
16453.000,24.618,100715.017
16454.000,24.356,102177.134
16455.000,24.707,101141.458
16456.000,24.423,101994.598
16457.000,23.825,102246.102
16458.000,24.792,100814.141
16459.000,23.950,100585.572
16460.000,24.463,100392.523
16461.000,24.688,102056.568
16462.000,24.453,101193.205
16463.000,24.721,100874.838
16464.000,24.579,100864.498
16465.000,24.404,101480.784
16466.000,24.015,101381.895
16467.000,24.662,101683.809
16468.000,24.294,100704.411
16469.000,24.575,101706.691
16470.000,23.925,101735.826
16471.000,24.416,100530.789
16472.000,24.634,102128.264
16473.000,24.613,100589.213
16474.000,24.796,102112.743
16475.000,24.327,101295.257
16476.000,24.174,101248.848
16477.000,24.279,101318.845
16478.000,24.695,101466.051
16479.000,23.965,101950.851
16480.000,24.645,101439.704
16481.000,24.493,100947.970
16482.000,24.514,101746.027
16483.000,24.564,101664.606
16484.000,24.182,101095.532
16485.000,24.745,101071.149
16486.000,24.030,101039.326
16487.000,24.429,101445.906
16488.000,24.231,102292.075
16489.000,23.851,100324.111
16490.000,24.439,102128.440
16491.000,24.120,101939.829
16492.000,23.821,100571.567
16493.000,24.415,100691.584
16494.000,24.361,101377.104
16495.000,24.554,101002.802
16496.000,23.856,102023.899
16497.000,23.897,101918.085
16498.000,24.100,101086.631
16499.000,24.446,101599.936
16500.000,24.212,101233.741
16501.000,24.013,102231.857
16502.000,24.127,102234.766
16503.000,24.057,101701.221
16504.000,24.656,101712.071
16505.000,23.950,100682.839
16506.000,24.369,101274.049
16507.000,24.343,101067.639
16508.000,24.739,100785.800
16509.000,23.975,101329.424
16510.000,24.819,100501.573
16511.000,24.727,100893.407
16512.000,24.366,100485.524
16513.000,24.287,102103.411
16514.000,24.681,102053.156
16515.000,23.993,101689.513
16516.000,24.347,100603.101
16517.000,23.990,101862.252
16518.000,24.596,102127.627
16519.000,24.004,102008.629
16520.000,24.680,100877.125
16521.000,24.007,102294.141
16522.000,24.366,100464.107
16523.000,24.689,101386.979
16524.000,24.561,102184.021
16525.000,24.555,102043.511
16526.000,24.006,102071.096
16527.000,24.722,101767.277
16528.000,24.707,100553.745
16529.000,24.336,100497.140
16530.000,23.959,100997.291
16531.000,24.021,101863.485
16532.000,24.020,102296.314
16533.000,24.810,101520.264
16534.000,24.490,101205.231
16535.000,24.394,100570.986
16536.000,24.726,101071.651
16537.000,23.939,101306.054
16538.000,24.030,102293.444
16539.000,24.230,101640.097
16540.000,24.149,101945.793
16541.000,24.214,100806.317
16542.000,24.172,102059.716
16543.000,24.531,101886.920
16544.000,24.619,100676.203
16545.000,24.580,102213.948
16546.000,24.478,101173.353
16547.000,24.626,101836.513
16548.000,24.781,100589.678
16549.000,24.137,101279.179
16550.000,24.668,102104.604
16551.000,24.043,100396.906
16552.000,23.967,101934.100
16553.000,24.810,101505.664
16554.000,24.698,102283.375
16555.000,24.436,101902.702
16556.000,23.902,101396.287
16557.000,24.713,102194.261
16558.000,24.289,100522.588
16559.000,24.441,100303.852
16560.000,24.009,100413.840
16561.000,24.482,100487.008
16562.000,24.251,100954.524
16563.000,24.104,102108.719
16564.000,24.409,101145.617
16565.000,23.898,100828.120
16566.000,24.070,100428.221
16567.000,24.765,101085.680
16568.000,24.756,101925.102
16569.000,23.893,101669.260
16570.000,24.331,101881.256
16571.000,23.897,101225.117
16572.000,24.138,101969.019
16573.000,23.911,102134.167
16574.000,24.288,100453.183
16575.000,24.013,101914.608
16576.000,24.388,101238.958
16577.000,24.151,101828.965
16578.000,24.430,101883.520
16579.000,24.417,101444.291
16580.000,24.440,101291.019
16581.000,24.814,100829.404
16582.000,24.041,101832.734
16583.000,24.716,100663.886
16584.000,24.671,101937.628
16585.000,24.082,101258.068
16586.000,24.572,100557.268
16587.000,24.235,101907.319
16588.000,24.050,100365.178
16589.000,24.531,100353.700
16590.000,24.651,101221.034
16591.000,24.429,101138.512
16592.000,24.513,102240.560
16593.000,24.458,101865.882
16594.000,24.587,100985.731
16595.000,24.400,101795.605
16596.000,24.190,100684.589
16597.000,24.739,101455.520
16598.000,23.853,100638.706
16599.000,24.633,100577.594
16600.000,24.526,100345.571
16601.000,24.383,101476.382
16602.000,24.048,100754.090
16603.000,24.553,100363.222
16604.000,24.365,101586.634
16605.000,23.996,100321.972
16606.000,24.234,100903.310
16607.000,24.595,100940.646
16608.000,24.626,100558.011
16609.000,24.039,101965.996
16610.000,24.375,101946.199
16611.000,24.826,101211.400
16612.000,24.555,102043.162
16613.000,23.851,101497.189
16614.000,24.438,101688.651
16615.000,24.772,101809.156
16616.000,24.273,102273.839
16617.000,24.502,102084.878
16618.000,24.530,101866.750
16619.000,24.659,102069.435
16620.000,24.451,101515.929
16621.000,24.775,100705.252
16622.000,23.959,101700.061
16623.000,24.605,102028.947
16624.000,24.374,100304.275
16625.000,24.350,102216.122
16626.000,24.755,100319.191
16627.000,24.850,101372.760
16628.000,24.450,100467.110
16629.000,24.811,101339.571
16630.000,23.911,101316.511
16631.000,24.013,101350.984
16632.000,24.514,100711.282
16633.000,24.196,100866.204
16634.000,24.417,100562.764
16635.000,24.477,100615.028
16636.000,24.412,101904.152
16637.000,23.987,101595.526
16638.000,24.033,101796.286
16639.000,24.115,100808.673
16640.000,24.179,101725.333
16641.000,24.172,100496.205
16642.000,24.372,100914.951
16643.000,24.230,100668.284
16644.000,24.856,101048.213
16645.000,23.925,100863.841
16646.000,24.340,101755.083
16647.000,23.976,101323.139
16648.000,24.262,100561.773
16649.000,24.754,100885.215
16650.000,24.077,101393.489
16651.000,24.667,100536.921
16652.000,24.374,100859.469
16653.000,24.505,100998.321
16654.000,24.804,100457.157
16655.000,24.225,101520.600
16656.000,24.785,100407.777
16657.000,23.931,101848.415
16658.000,24.091,102022.877
16659.000,23.882,101605.562
16660.000,24.469,100559.886
16661.000,24.690,102249.020
16662.000,24.813,102067.387
16663.000,23.936,101662.675
16664.000,24.184,100410.570
16665.000,24.760,101724.321
16666.000,24.359,100695.389
16667.000,24.770,100637.936
16668.000,24.777,101384.675
16669.000,24.126,101088.422
16670.000,24.367,101532.487
16671.000,24.745,100609.164
16672.000,24.136,100824.476
16673.000,24.342,100702.136
16674.000,24.363,101208.560
16675.000,24.547,101110.311
16676.000,24.678,100327.740
16677.000,24.269,101286.780
16678.000,23.873,101728.591
16679.000,23.895,100745.692
16680.000,24.078,101708.471
16681.000,24.756,102061.966
16682.000,24.080,101451.751
16683.000,24.347,101071.986
16684.000,24.826,101628.544
16685.000,24.135,100882.329
16686.000,24.711,100896.540
16687.000,24.639,101295.951
16688.000,24.662,101052.756
16689.000,24.620,101995.622
16690.000,24.686,101034.116
16691.000,24.760,102243.401
16692.000,24.604,102124.031
16693.000,24.592,101034.788
16694.000,24.543,101821.956
16695.000,24.485,100456.924
16696.000,24.702,102089.049
16697.000,24.488,101318.835
16698.000,24.838,101542.077
16699.000,24.800,100485.899
16700.000,24.315,100750.684
16701.000,24.360,102132.406
16702.000,24.732,101993.280
16703.000,24.811,100608.867
16704.000,24.805,100645.876
16705.000,24.147,101525.824
16706.000,24.296,101231.699
16707.000,24.138,100666.920
16708.000,24.214,100811.031
16709.000,24.255,100741.824
16710.000,24.786,101166.314
16711.000,23.962,101954.315
16712.000,24.443,100473.019
16713.000,24.406,101803.192
16714.000,24.717,101830.390
16715.000,24.543,100602.138
16716.000,23.976,100811.651
16717.000,24.336,101168.987
16718.000,24.008,101320.436
16719.000,24.482,100915.328
16720.000,24.630,101665.413
16721.000,23.975,100560.501
16722.000,24.562,101947.354
16723.000,23.916,100756.480
16724.000,24.328,100348.486
16725.000,24.388,102281.900
16726.000,24.662,102030.055
16727.000,24.034,101574.755
16728.000,24.146,102108.467
16729.000,24.500,102273.148
16730.000,24.702,100823.025
16731.000,24.321,100606.768
16732.000,24.449,101586.190
16733.000,24.799,102046.996
16734.000,24.858,101528.079
16735.000,24.269,100619.597
16736.000,24.296,100312.252
16737.000,24.038,101443.351
16738.000,24.034,101263.821
16739.000,24.278,101222.332
16740.000,24.835,100688.139
16741.000,24.124,102142.611
16742.000,24.590,100576.675
16743.000,24.411,101250.426
16744.000,24.759,101083.647
16745.000,23.891,101698.597
16746.000,24.216,101858.571
16747.000,24.025,102232.919
16748.000,24.110,100388.561
16749.000,24.880,101845.226
16750.000,24.395,101316.831
16751.000,24.188,101855.494
16752.000,24.758,100846.043
16753.000,24.181,101076.484
16754.000,24.632,101590.799
16755.000,24.345,100770.832
16756.000,24.673,102045.979
16757.000,24.720,102230.207
16758.000,24.006,101475.807
16759.000,24.324,100405.351
16760.000,24.733,100513.467
16761.000,24.389,100342.556
16762.000,23.988,100818.659
16763.000,24.366,100952.791
16764.000,24.318,102241.856
16765.000,24.433,100651.556
16766.000,24.426,100581.336
16767.000,24.330,101544.984
16768.000,24.800,101909.873
16769.000,24.762,102226.543
16770.000,24.718,100690.389
16771.000,24.724,101998.929
16772.000,24.712,101492.117
16773.000,24.743,101084.111
16774.000,24.581,102075.248
16775.000,24.452,102189.733
16776.000,24.020,101875.721
16777.000,24.017,101338.864
16778.000,23.961,101665.564
16779.000,24.562,101923.223
16780.000,24.282,101639.446
16781.000,24.271,101821.169
16782.000,24.266,101245.370
16783.000,24.831,101395.710
16784.000,24.586,101428.162
16785.000,24.168,100489.049
16786.000,24.836,101731.282
16787.000,24.007,101169.120
16788.000,24.806,100690.843
16789.000,24.576,101819.024
16790.000,24.149,100678.853
16791.000,24.420,100777.559
16792.000,24.688,101099.406
16793.000,24.664,100974.892
16794.000,24.402,101575.252
16795.000,24.703,100529.908
16796.000,24.467,100564.928
16797.000,24.526,101879.885
16798.000,24.637,101503.658
16799.000,24.108,100918.197
16800.000,24.884,101153.051
16801.000,24.015,102199.223
16802.000,24.632,102175.966
16803.000,24.312,101545.698
16804.000,24.869,101327.577
16805.000,24.721,101403.290
16806.000,24.091,100936.346
16807.000,24.411,101844.367
16808.000,24.318,101859.560
16809.000,24.629,100375.558
16810.000,24.458,101235.765
16811.000,24.631,101217.654
16812.000,24.088,100353.909
16813.000,24.278,100495.001
16814.000,24.006,100695.105
16815.000,24.479,101495.359
16816.000,24.737,101555.362
16817.000,24.092,101462.463
16818.000,24.195,102130.585
16819.000,23.936,101059.250
16820.000,24.410,100630.306
16821.000,24.734,100908.097
16822.000,24.659,102004.235
16823.000,24.882,100840.740
16824.000,24.166,101203.397
16825.000,24.035,100517.995
16826.000,24.645,101516.251
16827.000,23.930,101269.570
16828.000,24.648,100506.928
16829.000,24.407,101822.433
16830.000,24.611,101064.943
16831.000,24.730,100336.811
16832.000,24.119,101745.283
16833.000,24.255,100776.064
16834.000,24.024,101610.687
16835.000,24.375,102227.595
16836.000,24.335,100315.951
16837.000,24.814,101742.654
16838.000,24.435,101588.194
16839.000,24.128,100521.831
16840.000,24.527,101896.780
16841.000,23.985,101383.384
16842.000,24.857,100386.386
16843.000,24.124,100318.164
16844.000,24.904,101247.456
16845.000,24.274,101469.993
16846.000,24.893,101463.343
16847.000,23.983,102087.661
16848.000,24.515,100820.856
16849.000,24.587,102024.360
16850.000,24.285,101223.960
16851.000,24.506,102127.393
16852.000,24.539,100748.701
16853.000,24.617,100889.997
16854.000,24.026,100537.374
16855.000,24.818,100940.686
16856.000,24.903,100564.206
16857.000,24.324,101836.201
16858.000,24.162,100531.651
16859.000,24.878,101926.456
16860.000,24.579,100338.753
16861.000,24.692,101546.622
16862.000,24.568,100413.098
16863.000,24.043,101126.085
16864.000,24.440,101344.467
16865.000,24.576,100567.711
16866.000,24.528,100507.405
16867.000,24.405,100620.364
16868.000,24.158,101157.083
16869.000,24.556,101222.729
16870.000,24.792,101022.265
16871.000,24.875,101717.919
16872.000,24.342,100327.970
16873.000,24.342,100848.638
16874.000,24.913,101414.836
16875.000,24.165,101081.598
16876.000,23.981,101551.730
16877.000,24.705,100836.347
16878.000,24.787,101732.722
16879.000,24.531,102000.945
16880.000,24.222,101666.147
16881.000,24.441,101202.973
16882.000,24.531,101669.894
16883.000,24.541,101223.132
16884.000,24.811,101269.556
16885.000,24.463,100755.296
16886.000,24.589,102079.906
16887.000,24.303,100565.031
16888.000,24.693,101648.743
16889.000,23.955,101597.044
16890.000,24.686,100341.297
16891.000,24.587,101970.551
16892.000,24.038,100721.476
16893.000,24.584,100491.446
16894.000,24.770,100882.382
16895.000,24.818,101352.855
16896.000,23.943,101686.009
16897.000,23.995,101210.638
16898.000,24.177,101203.389
16899.000,24.806,100951.966
16900.000,24.459,100832.987
16901.000,24.455,101070.970
16902.000,24.607,101072.533
16903.000,24.620,102107.154
16904.000,24.734,102140.088
16905.000,24.737,102075.588
16906.000,24.669,101935.925
16907.000,24.158,102180.986
16908.000,24.371,101397.517
16909.000,24.600,101368.059
16910.000,23.935,101927.797
16911.000,24.823,100410.067
16912.000,24.669,101645.060
16913.000,24.184,100708.514
16914.000,23.992,101539.191
16915.000,24.522,101359.699
16916.000,24.898,101458.549
16917.000,24.274,101717.417
16918.000,24.594,100898.359
16919.000,24.051,102017.180
16920.000,24.623,101346.855
16921.000,24.734,100561.522
16922.000,24.063,101074.306
16923.000,24.009,101194.765
16924.000,24.856,102016.140
16925.000,24.433,100928.675
16926.000,24.782,102208.880
16927.000,24.539,101382.899
16928.000,24.335,100508.152
16929.000,23.966,100735.116
16930.000,23.947,101490.437
16931.000,24.844,100853.392
16932.000,24.359,102288.537
16933.000,23.984,102108.789
16934.000,24.845,101620.781
16935.000,23.963,101697.391
16936.000,24.227,101156.781
16937.000,24.127,101420.801
16938.000,24.539,101570.716
16939.000,24.255,102269.660
16940.000,23.978,101410.731
16941.000,24.063,101909.719
16942.000,24.465,100450.403
16943.000,24.797,102199.118
16944.000,24.910,101729.492
16945.000,24.745,101284.124
16946.000,24.313,101312.588
16947.000,24.154,100919.473
16948.000,24.309,100913.024
16949.000,24.644,101146.390
16950.000,24.861,102171.707
16951.000,24.101,100855.416
16952.000,24.075,101872.294
16953.000,24.268,101263.053
16954.000,24.682,101160.287
16955.000,24.469,101136.923
16956.000,24.542,100308.723
16957.000,24.510,101746.689
16958.000,24.397,100838.800
16959.000,24.747,102236.126
16960.000,23.952,100981.397
16961.000,24.177,102026.906
16962.000,24.311,101356.131
16963.000,24.181,102136.695
16964.000,24.328,101476.068
16965.000,24.808,101987.768
16966.000,24.261,102102.447
16967.000,24.893,100983.876
16968.000,24.692,100797.948
16969.000,24.786,100755.363
16970.000,24.185,102218.868
16971.000,24.147,101413.935
16972.000,24.469,102079.338
16973.000,24.488,100317.792
16974.000,24.187,100612.719
16975.000,24.595,101502.775
16976.000,23.978,100670.272
16977.000,24.049,102252.893
16978.000,24.879,102272.222
16979.000,24.156,100635.988
16980.000,24.934,100673.080
16981.000,24.672,100527.658
16982.000,24.485,100762.964
16983.000,24.920,101237.540
16984.000,24.239,101537.378
16985.000,24.688,100338.643
16986.000,24.827,102111.840
16987.000,24.847,100786.887
16988.000,24.315,100785.918
16989.000,24.519,100860.056
16990.000,24.186,101606.364
16991.000,24.942,101872.179
16992.000,24.168,101324.415
16993.000,24.502,102008.887
16994.000,24.242,100366.525
16995.000,23.978,101529.163
16996.000,24.054,101606.832
16997.000,24.436,101497.415
16998.000,24.825,102255.475
16999.000,24.728,101092.773
17000.000,24.718,101554.026
17001.000,24.074,101373.222
17002.000,24.526,100928.670
17003.000,24.596,100605.128
17004.000,24.704,101288.698
17005.000,24.277,101654.997
17006.000,24.890,101194.029
17007.000,24.198,101174.083
17008.000,24.643,102293.890
17009.000,24.437,100781.177
17010.000,24.240,101632.285
17011.000,24.526,100977.251
17012.000,24.596,101622.906
17013.000,24.421,102054.612
17014.000,24.264,100621.375
17015.000,24.232,101235.053
17016.000,24.566,100623.751
17017.000,24.751,101711.129
17018.000,24.545,101304.379
17019.000,24.185,101564.167
17020.000,24.763,102209.555
17021.000,24.198,100899.306
17022.000,24.718,101776.950
17023.000,24.154,101760.633
17024.000,24.054,100964.532
17025.000,24.397,101357.822
17026.000,24.589,100940.692
17027.000,24.397,101026.503
17028.000,24.804,100459.865
17029.000,24.101,100436.038
17030.000,24.657,101387.171
17031.000,24.060,102014.160
17032.000,24.562,100858.831
17033.000,24.582,100659.277
17034.000,24.246,100828.593
17035.000,23.995,101751.818
17036.000,24.448,101640.835
17037.000,24.899,102069.507
17038.000,24.188,100969.534
17039.000,24.127,101985.233
17040.000,24.388,101357.274
17041.000,24.278,101891.761
17042.000,24.303,100394.797
17043.000,24.205,101255.351
17044.000,24.219,100938.584
17045.000,24.186,101242.215
17046.000,24.698,102244.920
17047.000,24.808,100828.771
17048.000,24.754,100448.585
17049.000,24.368,101447.702
17050.000,24.322,100833.608
17051.000,24.603,101765.451
17052.000,24.947,101085.290
17053.000,24.603,100722.901
17054.000,24.536,100482.439
17055.000,24.792,102229.856
17056.000,24.442,101019.140
17057.000,24.890,101065.867
17058.000,24.715,101390.345
17059.000,24.671,100923.645
17060.000,24.496,100954.439
17061.000,24.691,100376.978
17062.000,24.112,101800.286
17063.000,24.192,101801.818
17064.000,24.513,100434.190
17065.000,24.654,101011.820
17066.000,24.870,101292.177
17067.000,24.506,100355.371
17068.000,24.040,101003.000
17069.000,23.990,100396.065
17070.000,24.796,101779.957
17071.000,24.090,102191.930
17072.000,24.754,100547.987
17073.000,24.036,101995.413
17074.000,24.157,100977.735
17075.000,24.614,100491.646
17076.000,24.779,100864.895
17077.000,24.889,101243.808
17078.000,24.136,102116.306
17079.000,24.106,100899.670
17080.000,24.041,101753.812
17081.000,24.538,100458.792
17082.000,24.458,100870.627
17083.000,24.238,101404.767
17084.000,24.379,101434.482
17085.000,24.694,101169.075
17086.000,24.587,100324.523
17087.000,24.055,100987.915
17088.000,24.432,101249.931
17089.000,24.284,100926.246
17090.000,24.811,100668.439
17091.000,24.443,101787.243
17092.000,24.601,100733.229
17093.000,24.791,101152.094
17094.000,24.311,101357.251
17095.000,24.009,102196.056
17096.000,24.798,101492.954
17097.000,24.908,102032.847
17098.000,24.906,101185.106
17099.000,24.587,100573.541
17100.000,24.628,101363.696
17101.000,24.289,101065.689
17102.000,23.974,102062.835
17103.000,24.558,101755.536
17104.000,24.800,101899.175
17105.000,24.079,102056.688
17106.000,24.460,100760.186
17107.000,24.410,101957.801
17108.000,24.456,100355.056
17109.000,24.357,101357.019
17110.000,24.905,100591.394
17111.000,24.787,101532.439
17112.000,24.181,101077.320
17113.000,24.007,101913.134
17114.000,24.964,101682.182
17115.000,24.889,101503.870
17116.000,24.012,102237.342
17117.000,24.966,100308.279
17118.000,24.552,100832.005
17119.000,24.539,101007.277
17120.000,24.122,101066.398
17121.000,24.087,102061.952
17122.000,24.166,102291.332
17123.000,24.070,100622.492
17124.000,24.472,100315.316
17125.000,24.293,101875.637
17126.000,24.339,100972.274
17127.000,24.166,100564.057
17128.000,24.524,100744.757
17129.000,24.371,100762.019
17130.000,24.234,100977.135
17131.000,24.607,101912.116
17132.000,24.666,100781.104
17133.000,24.391,101707.325
17134.000,24.345,101823.545
17135.000,24.088,100622.201
17136.000,24.378,101118.667
17137.000,24.543,101775.461
17138.000,24.392,101334.691
17139.000,24.531,101295.775
17140.000,24.163,101102.912
17141.000,24.498,101061.522
17142.000,24.763,102292.180
17143.000,24.007,101629.822
17144.000,24.068,101217.588
17145.000,24.885,100669.020
17146.000,24.840,101815.567
17147.000,24.623,100797.828
17148.000,24.164,100371.566
17149.000,24.608,101341.163
17150.000,24.525,100726.539
17151.000,24.690,102153.191
17152.000,24.930,100850.484
17153.000,24.979,101926.880
17154.000,24.538,101823.642
17155.000,24.059,101750.112
17156.000,24.192,100494.604
17157.000,24.940,101609.602
17158.000,24.189,100430.004
17159.000,24.399,101298.584
17160.000,24.123,100356.064
17161.000,24.298,102260.725
17162.000,24.523,100949.872
17163.000,24.058,101550.818
17164.000,24.380,100420.707
17165.000,24.283,100789.644
17166.000,24.863,101457.609
17167.000,24.263,101532.327
17168.000,24.868,102226.174
17169.000,24.016,101984.106
17170.000,24.383,100489.650
17171.000,24.403,100522.266
17172.000,24.685,100948.094
17173.000,24.747,101925.081
17174.000,24.364,101607.131
17175.000,24.087,100393.727
17176.000,24.048,101405.277
17177.000,24.247,101508.177
17178.000,24.254,101960.737
17179.000,24.680,100390.196
17180.000,24.317,101563.837
17181.000,24.149,101586.292
17182.000,24.093,101661.493
17183.000,24.171,101156.492
17184.000,24.730,100885.137
17185.000,24.823,101977.719
17186.000,24.048,100904.174
17187.000,24.926,100867.276
17188.000,24.926,101068.354
17189.000,24.346,101694.635
17190.000,24.621,101843.811
17191.000,24.285,100307.121
17192.000,24.985,101356.793
17193.000,24.286,101579.869
17194.000,24.165,100390.282
17195.000,24.188,101392.373
17196.000,24.094,101887.625
17197.000,24.644,101284.427
17198.000,24.343,100867.026
17199.000,24.621,100644.989
17200.000,24.016,100699.529
17201.000,24.967,100789.407
17202.000,24.914,101190.912
17203.000,24.891,100651.461
17204.000,24.033,101418.975
17205.000,24.549,101953.333
17206.000,24.727,100830.407
17207.000,24.434,101067.120
17208.000,24.712,101934.163
17209.000,24.366,100822.497
17210.000,24.120,100758.106
17211.000,24.565,100903.599
17212.000,24.877,101443.289
17213.000,24.443,102244.342
17214.000,24.506,101387.018
17215.000,24.343,100639.137
17216.000,24.947,101911.875
17217.000,24.719,100306.692
17218.000,24.964,100418.276
17219.000,24.275,101237.460
17220.000,24.284,100690.698
17221.000,24.221,101787.158
17222.000,24.707,101160.398
17223.000,24.230,102236.777
17224.000,24.544,100869.442
17225.000,24.728,101347.123
17226.000,24.160,101425.824
17227.000,24.040,101005.384
17228.000,24.260,101979.814
17229.000,24.842,100655.874
17230.000,24.953,101974.248
17231.000,24.928,100440.116
17232.000,24.911,100423.046
17233.000,24.741,101506.767
17234.000,24.101,101493.082
17235.000,24.301,100499.976
17236.000,24.664,100689.076
17237.000,24.719,100635.899
17238.000,24.586,101847.450
17239.000,24.825,100420.542
17240.000,24.541,101668.656
17241.000,24.468,101552.464
17242.000,24.132,100672.198
17243.000,24.384,102277.371
17244.000,24.798,100585.512
17245.000,24.673,102151.965
17246.000,24.194,101062.316
17247.000,24.211,101572.905
17248.000,24.713,100603.240
17249.000,24.787,100667.298
17250.000,24.162,101762.502
17251.000,24.128,100610.779
17252.000,24.839,100678.364
17253.000,24.810,100742.143
17254.000,24.915,101890.701
17255.000,24.399,101052.084
17256.000,24.324,100771.432
17257.000,24.367,101909.953
17258.000,24.373,101665.903
17259.000,24.109,102249.039
17260.000,24.670,100823.267
17261.000,24.733,102014.084
17262.000,24.206,100856.880
17263.000,24.773,100599.165
17264.000,24.347,101860.461
17265.000,24.463,102128.362
17266.000,24.453,101549.919
17267.000,24.539,102262.098
17268.000,24.989,101063.924
17269.000,24.187,101412.295
17270.000,24.047,101584.175
17271.000,24.139,102019.325
17272.000,24.486,101756.562
17273.000,24.961,102188.097
17274.000,24.782,100672.707
17275.000,24.791,100511.662
17276.000,24.839,101697.760
17277.000,24.747,102008.733
17278.000,24.105,101616.271
17279.000,24.907,100655.219
17280.000,24.139,101546.656
17281.000,24.961,101825.066
17282.000,24.267,100992.841
17283.000,24.290,102218.193
17284.000,24.862,102136.040
17285.000,24.883,100653.004
17286.000,24.925,100365.539
17287.000,24.200,101102.891
17288.000,24.735,101544.426
17289.000,24.913,102031.524
17290.000,24.492,100499.164
17291.000,24.256,102190.042
17292.000,24.211,100513.058
17293.000,24.061,100969.967
17294.000,24.881,101534.967
17295.000,24.863,101472.859
17296.000,24.986,100451.712
17297.000,24.654,101164.973
17298.000,24.805,101358.236
17299.000,24.959,101773.551
17300.000,24.114,101167.715
17301.000,24.677,101793.535
17302.000,24.692,101042.082
17303.000,24.575,101076.445
17304.000,24.454,100946.748
17305.000,24.836,101981.787
17306.000,24.103,101578.537
17307.000,24.730,100387.166
17308.000,24.812,101717.934
17309.000,24.503,101182.411
17310.000,24.262,100545.823
17311.000,24.344,100452.574
17312.000,24.820,101068.594
17313.000,24.881,102277.069
17314.000,24.067,100642.660
17315.000,24.661,101373.434
17316.000,24.741,101927.247
17317.000,24.659,101364.924
17318.000,25.018,101442.715
17319.000,24.589,100759.501
17320.000,24.083,102168.760
17321.000,24.232,100729.620
17322.000,24.099,100506.418
17323.000,24.687,101234.138
17324.000,24.302,101002.645
17325.000,24.595,101589.150
17326.000,24.904,100604.333
17327.000,24.460,101634.832
17328.000,24.427,100967.073
17329.000,24.395,101761.392
17330.000,24.976,101969.200
17331.000,24.035,101039.066
17332.000,24.808,102229.736
17333.000,24.902,101356.782
17334.000,24.112,102294.541
17335.000,24.261,100676.372
17336.000,24.031,101321.616
17337.000,24.583,101144.516
17338.000,24.149,101510.483
17339.000,24.913,100707.074
17340.000,24.483,101886.161
17341.000,24.202,101336.382
17342.000,24.264,101304.309
17343.000,24.425,101762.637
17344.000,24.038,100748.290
17345.000,24.979,101840.593
17346.000,24.757,100660.989
17347.000,24.664,100523.007
17348.000,24.545,101707.953
17349.000,24.430,101166.341
17350.000,24.189,102040.158
17351.000,24.888,100864.243
17352.000,24.150,101175.276
17353.000,24.386,101532.307
17354.000,24.289,102176.583
17355.000,24.253,101000.757
17356.000,24.914,102074.106
17357.000,24.072,101618.125
17358.000,24.069,101157.662
17359.000,24.673,101325.410
17360.000,24.035,101597.856
17361.000,24.053,102288.710
17362.000,24.361,101426.887
17363.000,24.527,101430.222
17364.000,24.975,101439.230
17365.000,24.147,100347.915
17366.000,24.533,101752.607
17367.000,24.612,101051.698
17368.000,24.156,102207.530
17369.000,24.734,100829.438
17370.000,24.912,101893.871
17371.000,24.899,100769.046
17372.000,24.697,102268.393
17373.000,24.237,101055.702
17374.000,24.971,102123.843
17375.000,24.651,102265.250
17376.000,24.949,100926.673
17377.000,24.154,101676.381
17378.000,24.068,100984.189
17379.000,24.521,101947.084
17380.000,24.951,102156.226
17381.000,24.662,101536.161
17382.000,24.497,101489.440
17383.000,24.665,100375.622
17384.000,24.532,100982.125
17385.000,24.892,101576.783
17386.000,24.043,102215.474
17387.000,25.009,100691.204
17388.000,24.886,101205.834
17389.000,24.598,101217.852
17390.000,24.709,101122.315
17391.000,24.833,101804.308
17392.000,24.391,100541.105
17393.000,24.511,100812.480
17394.000,25.015,100391.552
17395.000,24.114,101968.162
17396.000,24.999,101402.325
17397.000,24.225,101373.185
17398.000,24.973,100974.448
17399.000,24.226,100748.354
17400.000,24.471,101069.863
17401.000,24.893,101497.980
17402.000,24.897,100781.427
17403.000,24.801,100406.566
17404.000,24.680,101134.008
17405.000,24.961,101608.621
17406.000,24.469,101243.613
17407.000,24.802,101004.787
17408.000,24.664,101061.190
17409.000,24.094,102080.468
17410.000,24.604,100407.180
17411.000,24.937,100675.412
17412.000,24.450,100745.388
17413.000,24.581,101688.205
17414.000,24.653,101234.552
17415.000,24.263,100751.877
17416.000,24.054,102125.122
17417.000,24.499,100659.959
17418.000,24.791,100346.887
