# time(s),temperature(deg C),Pressure(Pa)
21269.000,24.989,100873.081
21270.000,24.546,100572.821
21271.000,25.257,101691.016
21272.000,25.402,101336.915
21273.000,25.268,100685.602
21274.000,24.738,100455.378
21275.000,25.203,100929.009
21276.000,25.353,101639.288
21277.000,25.179,102206.668
21278.000,25.174,102006.858
21279.000,25.412,101158.799
21280.000,24.634,102234.405
21281.000,25.372,100305.529
21282.000,25.024,100410.478
21283.000,24.777,101495.518
21284.000,25.461,102234.868
21285.000,24.973,101206.369
21286.000,24.518,100718.742
21287.000,25.033,101390.752
21288.000,24.650,101177.513
21289.000,25.272,101091.360
21290.000,25.205,100810.007
21291.000,24.577,101804.576
21292.000,25.426,100891.694
21293.000,24.640,100897.992
21294.000,25.351,101654.034
21295.000,24.694,101163.244
21296.000,24.766,100578.578
21297.000,24.836,102123.686
21298.000,24.898,100814.634
21299.000,24.994,102278.430
21300.000,24.650,101084.704
21301.000,25.009,102074.960
21302.000,25.150,101865.779
21303.000,25.313,101571.129
21304.000,24.636,102080.758
21305.000,24.686,100645.405
21306.000,25.159,100519.943
21307.000,25.067,101797.845
21308.000,24.622,101295.695
21309.000,24.575,100514.746
21310.000,24.614,100726.669
21311.000,24.617,100392.642
21312.000,24.861,102180.567
21313.000,25.100,100808.831
21314.000,24.530,101814.336
21315.000,25.064,100963.135
21316.000,25.260,101147.448
21317.000,24.705,102258.969
21318.000,24.710,100835.527
21319.000,25.367,100882.805
21320.000,24.888,101174.583
21321.000,25.386,101673.991
21322.000,25.111,101571.470
21323.000,24.647,100744.465
21324.000,25.405,102258.870
21325.000,25.180,100773.348
21326.000,24.643,100427.552
21327.000,24.940,102235.574
21328.000,24.911,102207.840
21329.000,24.839,102230.206
21330.000,24.619,101724.361
21331.000,24.677,101541.887
21332.000,25.369,101945.614
21333.000,25.270,101977.131
21334.000,25.417,101607.018
21335.000,24.930,101098.224
21336.000,24.725,101379.506
21337.000,24.970,100474.971
21338.000,24.501,100446.392
21339.000,25.290,102289.690
21340.000,25.285,102077.871
21341.000,24.530,101877.075
21342.000,24.644,100625.652
21343.000,25.178,101451.829
21344.000,25.119,100353.552
21345.000,25.005,101969.667
21346.000,24.765,101663.842
21347.000,25.113,100707.743
21348.000,24.796,101672.916
21349.000,25.088,100808.945
21350.000,25.106,101747.748
21351.000,25.264,100414.262
21352.000,24.911,101161.137
21353.000,25.486,100420.656
21354.000,24.499,101211.782
21355.000,25.045,100955.576
21356.000,24.834,101663.784
21357.000,25.191,101121.774
21358.000,25.323,102158.508
21359.000,24.506,100422.019
21360.000,25.156,100379.893
21361.000,24.711,101996.024
21362.000,24.589,100680.139
21363.000,24.782,101648.630
21364.000,24.892,100531.613
21365.000,25.354,100482.476
21366.000,25.371,100303.914
21367.000,24.815,101422.358
21368.000,25.103,100439.466
21369.000,25.219,101676.904
21370.000,24.551,101552.448
21371.000,24.948,101957.390
21372.000,25.403,102191.674
21373.000,24.760,102137.871
21374.000,24.968,101088.935
21375.000,24.703,101751.523
21376.000,25.258,101661.017
21377.000,24.719,101404.342
21378.000,25.297,101894.215
21379.000,25.050,101335.177
21380.000,25.480,101527.727
21381.000,25.287,101972.973
21382.000,25.437,100555.408
21383.000,24.720,100908.731
21384.000,25.010,100726.575
21385.000,24.673,100522.329
21386.000,24.704,100783.366
21387.000,24.998,101986.352
21388.000,25.326,101013.426
21389.000,25.323,101373.380
21390.000,24.849,100538.917
21391.000,24.703,102117.677
21392.000,25.313,100966.492
21393.000,25.368,101159.976
21394.000,25.477,101360.325
21395.000,25.374,101860.240
21396.000,24.866,102004.043
21397.000,24.587,102095.209
21398.000,25.355,101114.320
21399.000,25.167,100648.306
21400.000,24.695,101926.776
21401.000,24.724,100526.047
21402.000,24.545,101523.420
21403.000,24.669,100552.109
21404.000,24.940,102289.628
21405.000,24.616,101325.943
21406.000,25.267,101022.549
21407.000,24.543,100747.627
21408.000,25.050,100827.545
21409.000,25.473,100392.828
21410.000,24.964,102215.235
21411.000,24.519,100580.959
21412.000,24.943,101991.558
21413.000,25.399,101462.760
21414.000,24.990,100634.574
21415.000,25.078,101065.118
21416.000,24.789,101484.214
21417.000,24.888,102151.594
21418.000,24.503,100614.496
21419.000,25.149,100620.239
21420.000,25.115,101553.176
21421.000,24.646,101048.166
21422.000,25.344,102092.990
21423.000,25.101,101068.682
21424.000,24.809,101331.135
21425.000,24.638,101334.101
21426.000,25.183,100379.413
21427.000,25.289,101748.772
21428.000,24.655,101886.276
21429.000,24.709,101055.327
21430.000,25.035,101324.966
21431.000,25.285,102294.562
21432.000,24.520,101148.948
21433.000,24.879,100778.687
21434.000,24.855,101437.822
21435.000,25.323,101250.055
21436.000,24.793,100654.663
21437.000,24.635,100706.261
21438.000,24.707,101899.586
21439.000,24.974,101491.828
21440.000,24.588,100667.192
21441.000,24.768,102080.542
21442.000,25.325,100913.170
21443.000,24.855,101055.842
21444.000,24.833,101387.828
21445.000,24.537,101198.245
21446.000,25.135,102007.515
21447.000,25.099,101059.118
21448.000,25.221,102000.858
21449.000,24.981,101028.792
21450.000,25.087,101696.555
21451.000,24.718,102136.160
21452.000,25.457,100988.077
21453.000,25.132,102154.849
21454.000,24.649,100694.628
21455.000,25.204,101204.535
21456.000,25.493,101352.395
21457.000,24.724,101692.723
21458.000,24.721,101492.675
21459.000,25.373,100306.001
21460.000,25.029,101174.874
21461.000,24.951,100373.998
21462.000,24.911,102072.629
21463.000,24.574,102071.197
21464.000,24.995,100500.930
21465.000,24.967,101047.879
21466.000,24.574,101187.942
21467.000,25.002,101363.899
21468.000,25.229,101262.561
21469.000,24.575,100721.886
21470.000,25.323,101940.622
21471.000,25.475,101817.415
21472.000,25.266,101471.176
21473.000,25.055,101400.360
21474.000,25.003,100386.649
21475.000,25.398,101702.268
21476.000,24.911,101314.866
21477.000,25.321,100336.808
21478.000,24.933,101656.834
21479.000,24.855,100965.481
21480.000,24.543,100326.816
21481.000,25.109,100368.802
21482.000,24.770,100671.281
21483.000,24.747,101972.143
21484.000,24.666,101487.721
21485.000,25.190,100330.543
21486.000,24.965,100421.738
21487.000,25.268,101657.109
21488.000,24.525,101117.263
21489.000,24.668,100677.873
21490.000,25.414,101125.314
21491.000,25.141,102172.352
21492.000,24.676,101692.584
21493.000,25.240,101308.552
21494.000,25.445,102195.883
21495.000,24.506,101541.776
21496.000,24.919,102149.344
21497.000,24.795,100374.393
21498.000,24.517,102134.752
21499.000,24.993,102273.544
21500.000,24.654,101425.985
21501.000,24.638,101000.023
21502.000,25.286,101706.345
21503.000,24.535,101350.438
21504.000,24.765,101183.388
21505.000,24.644,101474.318
21506.000,24.658,101345.670
21507.000,25.219,100983.231
21508.000,24.786,101175.568
21509.000,25.190,101855.862
21510.000,25.434,101827.236
21511.000,25.035,100590.682
21512.000,24.519,102169.448
21513.000,25.332,101311.252
21514.000,25.053,100811.935
21515.000,24.569,101961.595
21516.000,25.225,102229.746
21517.000,25.171,101665.782
21518.000,24.598,101299.779
21519.000,25.223,100649.499
21520.000,24.950,100737.236
21521.000,25.328,100601.217
21522.000,25.071,101369.672
21523.000,24.973,101111.034
21524.000,25.172,100594.468
21525.000,25.240,101077.429
21526.000,24.595,102194.437
21527.000,24.924,100563.409
21528.000,25.409,101345.942
21529.000,24.671,102083.159
21530.000,25.454,102273.852
21531.000,25.454,100768.480
21532.000,24.845,101200.365
21533.000,25.461,100494.428
21534.000,24.695,101396.580
21535.000,24.531,100901.342
21536.000,25.473,101931.406
21537.000,24.866,101820.217
21538.000,24.885,101792.680
21539.000,24.652,102034.796
21540.000,24.973,100464.099
21541.000,25.129,101579.190
21542.000,24.937,101576.368
21543.000,24.647,100553.559
21544.000,24.764,102124.145
21545.000,24.536,101239.617
21546.000,25.370,101405.912
21547.000,24.842,102225.897
21548.000,24.767,102093.434
21549.000,25.093,101892.331
21550.000,24.762,101955.317
21551.000,24.685,101127.864
21552.000,25.340,100540.529
21553.000,24.730,101464.324
21554.000,25.486,100407.712
21555.000,25.357,100375.495
21556.000,25.161,102241.439
21557.000,25.199,102275.118
21558.000,24.888,102210.711
21559.000,25.003,100957.558
21560.000,25.264,100349.427
21561.000,25.155,100648.844
21562.000,24.745,101024.318
21563.000,24.686,100585.450
21564.000,25.071,101220.409
21565.000,24.925,100701.930
21566.000,24.818,100841.966
21567.000,25.009,101006.612
21568.000,24.934,101222.430
21569.000,24.848,101828.010
21570.000,25.421,100887.586
21571.000,24.645,101105.118
21572.000,25.261,100538.786
21573.000,25.037,101951.936
21574.000,25.469,102099.443
21575.000,24.667,100317.733
21576.000,25.087,101483.580
21577.000,25.348,101488.053
21578.000,25.036,101473.583
21579.000,24.861,102071.778
21580.000,25.434,101079.617
21581.000,24.545,101938.197
21582.000,25.302,100489.162
21583.000,25.361,100690.295
21584.000,25.316,101886.539
21585.000,25.372,101245.787
21586.000,24.877,102179.330
21587.000,25.192,102161.851
21588.000,24.741,100709.980
21589.000,24.800,100928.410
21590.000,25.003,100891.559
21591.000,24.528,100384.945
21592.000,24.546,101775.988
21593.000,25.401,101841.630
21594.000,24.697,100854.412
21595.000,24.636,100842.593
21596.000,24.976,101031.333
21597.000,25.124,100744.993
21598.000,24.937,102165.266
21599.000,25.437,101836.412
21600.000,24.962,100387.030
21601.000,25.116,101791.770
21602.000,24.752,100617.252
21603.000,25.425,101839.395
21604.000,24.771,100721.279
21605.000,24.790,101880.209
21606.000,24.979,100524.607
21607.000,24.879,101257.064
21608.000,24.934,100777.069
21609.000,24.798,101349.850
21610.000,24.994,101284.577
21611.000,24.733,100517.558
21612.000,24.609,101092.450
21613.000,24.864,101684.017
21614.000,24.955,100473.397
21615.000,25.378,100343.742
21616.000,25.382,100327.799
21617.000,25.269,100769.696
21618.000,24.853,101096.616
21619.000,24.600,101715.945
21620.000,24.873,100842.395
21621.000,24.780,101782.025
21622.000,25.045,101701.703
21623.000,24.825,100431.701
21624.000,24.764,101791.322
21625.000,25.090,101289.088
21626.000,24.917,100731.286
21627.000,24.546,101566.776
21628.000,25.068,102134.046
21629.000,24.877,100775.029
21630.000,25.498,102000.308
21631.000,25.147,101028.911
21632.000,25.079,102160.420
21633.000,25.063,102105.013
21634.000,24.950,101945.819
21635.000,24.698,100413.378
21636.000,24.885,101529.389
21637.000,25.120,101268.132
21638.000,24.766,101446.987
21639.000,25.500,100595.850
21640.000,25.473,100690.540
21641.000,25.428,101496.759
21642.000,24.887,101331.244
21643.000,24.854,102196.792
21644.000,25.294,101462.117
21645.000,25.104,101897.360
21646.000,25.360,101218.196
21647.000,25.216,100504.313
21648.000,24.636,100690.191
21649.000,24.953,101770.216
21650.000,24.736,101373.227
21651.000,25.194,100719.328
21652.000,25.092,100545.980
21653.000,24.960,100498.817
21654.000,25.214,101366.737
21655.000,25.018,101121.865
21656.000,24.562,101737.205
21657.000,24.665,102017.110
21658.000,24.657,101514.281
21659.000,24.961,100867.815
21660.000,24.684,101315.706
21661.000,25.163,101413.528
21662.000,25.378,100308.260
21663.000,24.704,101502.615
21664.000,24.951,100794.251
21665.000,25.333,100821.447
21666.000,25.491,101825.492
21667.000,24.950,101637.000
21668.000,24.895,100841.650
21669.000,25.177,101134.985
21670.000,24.828,101526.582
21671.000,24.992,101405.390
21672.000,24.580,101495.584
21673.000,24.798,102062.017
21674.000,25.120,100405.965
21675.000,24.913,101121.886
21676.000,25.043,102282.682
21677.000,25.068,100746.152
21678.000,25.435,100994.654
21679.000,25.220,100658.917
21680.000,25.400,100742.148
21681.000,24.694,101895.535
21682.000,24.552,102249.826
21683.000,25.165,101584.162
21684.000,25.012,101534.601
21685.000,24.999,100925.220
21686.000,25.135,101603.391
21687.000,24.640,101089.339
21688.000,25.008,102073.442
21689.000,25.445,101876.148
21690.000,25.393,100418.658
21691.000,24.521,101108.042
21692.000,25.175,102031.250
21693.000,24.539,101879.381
21694.000,25.314,101705.428
21695.000,24.848,101665.230
21696.000,25.453,101037.075
21697.000,25.259,101087.021
21698.000,25.286,100643.455
21699.000,25.462,100965.880
21700.000,25.002,100804.805
21701.000,25.270,101432.619
21702.000,24.944,102110.663
21703.000,24.860,101325.478
21704.000,25.331,100530.029
21705.000,25.242,100988.805
21706.000,25.457,102165.872
21707.000,24.602,102231.666
21708.000,24.773,101347.218
21709.000,24.734,101153.830
21710.000,25.403,101819.329
21711.000,25.475,100933.092
21712.000,24.554,100416.741
21713.000,24.664,101331.270
21714.000,25.328,101895.728
21715.000,25.035,101859.626
21716.000,25.091,101459.359
21717.000,24.666,100595.357
21718.000,25.033,101915.321
21719.000,25.000,102198.758
21720.000,24.670,102241.323
21721.000,24.540,100831.384
21722.000,24.524,100888.310
21723.000,25.077,100442.273
21724.000,24.737,101059.965
21725.000,24.983,100854.015
21726.000,24.828,100707.368
21727.000,25.027,101961.761
21728.000,25.107,101246.176
21729.000,24.877,100560.794
21730.000,25.411,102063.655
21731.000,25.324,101074.527
21732.000,25.142,101488.135
21733.000,25.212,100623.342
21734.000,24.867,100539.618
21735.000,25.268,101094.798
21736.000,25.138,101336.988
21737.000,24.540,102061.590
21738.000,25.258,101150.444
21739.000,25.009,100467.027
21740.000,24.527,101373.489
21741.000,24.811,101768.031
21742.000,25.273,100858.044
21743.000,24.789,100565.958
21744.000,24.896,101887.954
21745.000,24.676,101120.727
21746.000,25.241,100591.077
21747.000,24.985,101002.511
21748.000,24.970,101774.719
21749.000,25.280,100641.753
21750.000,24.642,101234.456
21751.000,25.308,100899.095
21752.000,25.183,100304.077
21753.000,25.134,101402.099
21754.000,25.459,100633.541
21755.000,24.675,100578.580
21756.000,25.002,100369.371
21757.000,25.232,100712.665
21758.000,25.455,101340.416
21759.000,24.850,100478.923
21760.000,25.193,100678.724
21761.000,24.782,101814.632
21762.000,24.900,101658.765
21763.000,24.974,101452.106
21764.000,25.420,101474.672
21765.000,25.158,100586.065
21766.000,24.655,101511.806
21767.000,24.943,100377.298
21768.000,24.747,100693.255
21769.000,25.493,101955.967
21770.000,25.404,101252.145
21771.000,25.326,100621.090
21772.000,25.405,101669.548
21773.000,24.647,101375.311
21774.000,24.676,100852.910
21775.000,24.774,101782.374
21776.000,24.534,101992.459
21777.000,25.025,101852.583
21778.000,24.814,100455.919
21779.000,25.021,100734.913
21780.000,24.532,101843.542
21781.000,24.526,101286.872
21782.000,24.780,101230.833
21783.000,25.088,100888.265
21784.000,25.309,101755.223
21785.000,24.877,101129.519
21786.000,25.158,101676.781
21787.000,24.664,100316.032
21788.000,24.866,101077.077
21789.000,25.143,100456.334
21790.000,24.995,101066.181
21791.000,24.725,102167.408
21792.000,25.077,100882.035
21793.000,25.119,101476.688
21794.000,24.863,101062.164
21795.000,24.938,101795.916
21796.000,24.668,101980.558
21797.000,24.727,101088.023
21798.000,24.666,100728.490
21799.000,25.040,100778.331
21800.000,24.894,100902.564
21801.000,25.088,101133.183
21802.000,24.694,101303.614
21803.000,25.064,102034.087
21804.000,24.982,100331.972
21805.000,24.668,102133.586
21806.000,25.478,101589.529
21807.000,25.167,100899.361
21808.000,25.457,100860.772
21809.000,24.929,101536.911
21810.000,25.168,100494.071
21811.000,25.443,101147.679
21812.000,25.236,100366.706
21813.000,25.480,101029.112
21814.000,24.689,101750.708
21815.000,25.459,101408.943
21816.000,24.709,101430.118
21817.000,25.173,101068.974
21818.000,25.433,101487.352
21819.000,25.102,100671.394
21820.000,25.438,101608.904
21821.000,24.549,101648.013
21822.000,25.345,100965.577
21823.000,25.343,101884.585
21824.000,24.650,101234.411
21825.000,24.647,101769.941
21826.000,25.453,100473.644
21827.000,25.364,101452.537
21828.000,25.495,100840.775
21829.000,24.892,101894.609
21830.000,25.027,100586.730
21831.000,24.858,102169.771
21832.000,24.516,100355.183
21833.000,24.899,101406.905
21834.000,24.760,102045.404
21835.000,25.288,101830.641
21836.000,24.566,100351.425
21837.000,25.346,101964.997
21838.000,24.836,100580.219
21839.000,24.715,101811.651
21840.000,24.653,101260.469
21841.000,25.091,100551.699
21842.000,24.527,100914.555
21843.000,24.675,102211.731
21844.000,24.975,100566.779
21845.000,25.486,100762.105
21846.000,25.096,101354.448
21847.000,25.316,101941.945
21848.000,24.905,101573.291
21849.000,25.148,101138.904
21850.000,25.171,101212.467
21851.000,25.063,101087.751
21852.000,24.668,102016.636
21853.000,24.585,101480.526
21854.000,25.070,100479.117
21855.000,24.544,101830.398
21856.000,25.323,101250.865
21857.000,25.447,100452.301
21858.000,25.413,101676.857
21859.000,24.958,101435.581
21860.000,25.143,100678.803
21861.000,24.602,101878.889
21862.000,24.831,102116.361
21863.000,25.106,101536.719
21864.000,24.515,100799.250
21865.000,25.157,100385.660
21866.000,25.450,102088.639
21867.000,25.074,101708.641
21868.000,25.365,102233.968
21869.000,24.837,101649.676
21870.000,25.360,101699.964
21871.000,25.127,100653.438
21872.000,25.241,100746.381
21873.000,24.703,102267.105
21874.000,25.470,101580.101
21875.000,24.943,101722.715
21876.000,24.771,101858.656
21877.000,24.774,100742.529
21878.000,24.667,100392.116
21879.000,25.411,102132.133
21880.000,24.936,102189.724
21881.000,25.113,102071.213
21882.000,25.384,100619.910
21883.000,24.595,102197.903
21884.000,25.240,101770.964
21885.000,24.885,100322.348
21886.000,25.485,102188.563
21887.000,25.446,101850.038
21888.000,25.048,100686.311
21889.000,24.664,100776.105
21890.000,25.324,100311.209
21891.000,25.191,101414.259
21892.000,24.979,101154.536
21893.000,25.425,101134.329
21894.000,25.109,100915.129
21895.000,24.640,101457.801
21896.000,24.852,100985.563
21897.000,25.250,101650.058
21898.000,25.323,100403.229
21899.000,24.757,101023.438
21900.000,24.847,100683.540
21901.000,25.358,101016.609
21902.000,24.543,100952.895
21903.000,25.443,102245.152
21904.000,24.549,101192.078
21905.000,24.857,102066.595
21906.000,25.349,101397.287
21907.000,24.895,101411.597
21908.000,25.205,101227.388
21909.000,25.101,100564.222
21910.000,25.235,102109.465
21911.000,25.360,101108.671
21912.000,24.541,101206.066
21913.000,25.155,101516.001
21914.000,24.803,101965.246
21915.000,25.174,100547.855
21916.000,25.431,101827.814
21917.000,25.295,100350.477
21918.000,24.594,101464.824
21919.000,25.119,100442.536
21920.000,24.556,101000.124
21921.000,24.838,102085.560
21922.000,25.212,100805.788
21923.000,25.259,100844.853
21924.000,25.137,100531.427
21925.000,25.412,101726.061
21926.000,25.409,101049.887
21927.000,25.063,101581.400
21928.000,25.452,101036.133
21929.000,25.430,101387.429
21930.000,25.198,102161.761
21931.000,24.732,101752.242
21932.000,24.711,101707.877
21933.000,24.671,100603.231
21934.000,25.316,100365.356
21935.000,25.233,101178.661
21936.000,25.347,102226.725
21937.000,24.600,101163.457
21938.000,25.268,100724.081
21939.000,24.555,101518.061
21940.000,25.272,101783.443
21941.000,24.758,101375.266
21942.000,25.449,100411.951
21943.000,25.332,100580.267
21944.000,25.174,101059.312
21945.000,24.937,101614.369
21946.000,24.781,102209.159
21947.000,24.691,101782.819
21948.000,25.290,101035.652
21949.000,25.090,100312.649
21950.000,24.904,100516.737
21951.000,25.147,102240.651
21952.000,24.802,100414.627
21953.000,25.479,100855.594
21954.000,25.079,102265.853
21955.000,24.600,101573.642
21956.000,25.432,100727.841
21957.000,25.303,100380.887
21958.000,24.530,100423.448
21959.000,24.680,100854.862
21960.000,24.902,100652.768
21961.000,24.862,100797.510
21962.000,24.789,102202.392
21963.000,25.020,101819.983
21964.000,25.389,101944.468
21965.000,25.281,100995.645
21966.000,24.612,101302.100
21967.000,24.639,100668.312
21968.000,24.986,100953.046
21969.000,25.444,101602.622
21970.000,24.976,101725.374
21971.000,24.991,100788.955
21972.000,24.782,101885.272
21973.000,25.042,102000.396
21974.000,25.477,101737.768
21975.000,25.026,101026.274
21976.000,24.968,101907.225
21977.000,25.363,101087.500
21978.000,25.250,100780.701
21979.000,24.644,100492.490
21980.000,25.311,101526.864
21981.000,24.603,100617.559
21982.000,24.541,101044.745
21983.000,24.778,100528.953
21984.000,24.710,100523.648
21985.000,24.915,101776.571
21986.000,24.768,101646.054
21987.000,24.704,100353.705
21988.000,25.353,102056.751
21989.000,24.830,102028.708
21990.000,25.401,101145.164
21991.000,24.972,100537.788
21992.000,24.752,101830.379
21993.000,24.867,100403.723
21994.000,24.801,101335.745
21995.000,25.489,102066.961
21996.000,24.620,100412.224
21997.000,24.814,101419.589
21998.000,24.879,100788.328
21999.000,25.464,100581.351
22000.000,25.337,100905.635
22001.000,24.733,100690.064
22002.000,24.836,101764.671
22003.000,25.194,101202.978
22004.000,24.981,102135.981
22005.000,25.252,100647.448
22006.000,25.478,101306.912
22007.000,24.968,101041.956
22008.000,24.814,100641.646
22009.000,25.283,101249.310
22010.000,24.714,100449.339
22011.000,25.228,101332.967
22012.000,24.723,101108.542
22013.000,25.064,101108.116
22014.000,24.636,101998.391
22015.000,24.641,100750.341
22016.000,25.061,100956.122
22017.000,25.473,101666.690
22018.000,24.537,102059.508
22019.000,25.358,101335.666
22020.000,25.064,101223.218
22021.000,25.151,101482.519
22022.000,25.415,101884.114
22023.000,24.947,101770.051
22024.000,24.855,100470.628
22025.000,25.244,100810.684
22026.000,25.039,101731.343
22027.000,25.424,102101.268
22028.000,25.254,100740.818
22029.000,25.395,101845.575
22030.000,24.997,101330.004
22031.000,24.766,101433.612
22032.000,24.695,101694.619
22033.000,25.402,101801.550
22034.000,25.230,101256.355
22035.000,25.145,102221.908
22036.000,25.209,101067.600
22037.000,25.051,101804.507
22038.000,24.527,101606.980
22039.000,25.078,102195.452
22040.000,25.258,101461.847
22041.000,25.350,100376.314
22042.000,25.245,101288.335
22043.000,25.188,100953.088
22044.000,24.931,100422.931
22045.000,24.891,100498.158
22046.000,24.746,101211.167
22047.000,24.727,100855.908
22048.000,24.999,102092.564
22049.000,24.624,100494.395
22050.000,25.327,100552.465
22051.000,25.405,100771.856
22052.000,25.007,101598.065
22053.000,25.151,101812.367
22054.000,25.177,101246.490
22055.000,25.306,100327.660
22056.000,24.970,101399.940
22057.000,25.479,100447.036
22058.000,24.709,100775.001
22059.000,24.747,102039.842
22060.000,25.274,102274.155
22061.000,24.569,102233.325
22062.000,24.875,101570.581
22063.000,25.370,101295.743
22064.000,25.298,100669.788
22065.000,24.597,100899.843
22066.000,24.756,101255.023
22067.000,25.453,100797.765
22068.000,25.297,100611.679
22069.000,25.083,102080.110
22070.000,25.359,101302.980
22071.000,24.666,101357.084
22072.000,24.668,100591.726
22073.000,25.072,100881.765
22074.000,24.865,100381.413
22075.000,24.542,100963.906
22076.000,24.849,100484.008
22077.000,25.226,100974.482
22078.000,25.049,102224.052
22079.000,24.669,101350.965
22080.000,25.021,101661.987
22081.000,24.707,102082.245
22082.000,25.066,101385.860
22083.000,24.673,101106.505
22084.000,24.775,100362.414
22085.000,24.664,101748.104
22086.000,25.058,102027.349
22087.000,24.499,101232.522
22088.000,24.630,100405.031
22089.000,25.116,102082.955
22090.000,25.231,101652.948
22091.000,24.795,101225.283
22092.000,25.476,102118.401
22093.000,25.041,101489.609
22094.000,24.532,102043.744
22095.000,24.920,101986.524
22096.000,25.395,100916.324
22097.000,24.581,100995.630
22098.000,25.127,102178.623
22099.000,24.880,102261.074
22100.000,25.371,101326.019
22101.000,25.189,101477.894
22102.000,25.117,102026.976
22103.000,25.243,102013.665
22104.000,25.317,100912.345
22105.000,25.369,101372.841
22106.000,25.216,101439.562
22107.000,24.656,100535.101
22108.000,25.391,101657.811
22109.000,24.763,101736.698
22110.000,24.651,101173.352
22111.000,24.564,102055.916
22112.000,24.522,101049.866
22113.000,25.039,100762.584
22114.000,24.929,101588.925
22115.000,25.107,101641.547
22116.000,25.307,101253.947
22117.000,24.731,101978.435
22118.000,24.999,101161.774
22119.000,25.439,101939.019
22120.000,24.663,101131.465
22121.000,25.469,101289.704
22122.000,25.059,102166.991
22123.000,24.525,100366.346
22124.000,25.333,102137.949
22125.000,25.105,101494.625
22126.000,25.211,101402.062
22127.000,24.913,100942.997
22128.000,24.960,100506.567
22129.000,25.415,100719.644
22130.000,24.560,101379.002
22131.000,24.712,101579.247
22132.000,25.002,102086.730
22133.000,25.126,102261.569
22134.000,24.580,101074.540
22135.000,24.611,100938.730
22136.000,25.264,100906.841
22137.000,25.491,100862.956
22138.000,25.252,101841.463
22139.000,24.878,101895.320
22140.000,24.988,100595.128
22141.000,24.783,100990.699
22142.000,25.439,100537.615
22143.000,25.088,100727.531
22144.000,25.300,100448.730
22145.000,25.089,100463.621
22146.000,24.561,101732.950
22147.000,24.507,101449.048
22148.000,25.046,102242.582
22149.000,24.892,101149.429
22150.000,24.810,101387.465
22151.000,25.240,100407.985
22152.000,25.286,102212.080
22153.000,24.922,100482.337
22154.000,24.911,101077.202
22155.000,25.253,101871.698
22156.000,25.382,100483.813
22157.000,25.357,101465.538
22158.000,25.357,101381.082
22159.000,24.849,100720.450
22160.000,24.584,101612.894
22161.000,24.710,101137.375
22162.000,24.779,100997.694
22163.000,24.610,101900.745
22164.000,24.782,100625.024
22165.000,25.420,100745.633
22166.000,25.070,100999.737
22167.000,24.588,101445.745
22168.000,24.900,101904.251
22169.000,24.876,101499.742
22170.000,24.535,102033.285
22171.000,24.973,100702.809
22172.000,25.026,100389.532
22173.000,24.546,101236.079
22174.000,25.308,101094.195
22175.000,24.780,100591.914
22176.000,24.833,100318.113
22177.000,24.928,101620.141
22178.000,25.109,101224.490
22179.000,24.669,102078.652
22180.000,24.789,100528.487
22181.000,24.878,101537.153
22182.000,25.096,101158.914
22183.000,25.069,101105.977
22184.000,25.306,100600.758
22185.000,24.613,100989.480
22186.000,24.895,102057.465
22187.000,25.075,101765.539
22188.000,25.436,101492.284
22189.000,25.396,101000.963
22190.000,24.595,100504.984
22191.000,25.224,101856.021
22192.000,24.854,101546.443
22193.000,25.274,102210.386
22194.000,25.148,101765.734
22195.000,24.983,100442.503
22196.000,25.102,101314.195
22197.000,24.704,101613.339
22198.000,25.015,101217.390
22199.000,24.899,102029.823
22200.000,25.007,100357.425
22201.000,25.033,101036.520
22202.000,25.117,101376.439
22203.000,24.645,102047.463
22204.000,25.343,100411.191
22205.000,25.384,102033.716
22206.000,25.479,101202.689
22207.000,25.393,100411.333
22208.000,25.211,102296.773
22209.000,24.767,100382.159
22210.000,24.667,101234.605
22211.000,24.734,101615.379
22212.000,24.765,101821.291
22213.000,25.397,100981.393
22214.000,24.642,101643.101
22215.000,24.863,101849.971
22216.000,24.643,101531.492
22217.000,24.760,101506.231
22218.000,25.472,100935.382
22219.000,24.685,101628.871
22220.000,25.358,101007.639
22221.000,24.849,100852.098
22222.000,25.303,101325.551
22223.000,25.098,101381.766
22224.000,25.335,102072.764
22225.000,25.104,101156.114
22226.000,25.409,101215.090
22227.000,25.092,102246.885
22228.000,25.334,101991.297
22229.000,24.626,101527.242
22230.000,25.244,101386.590
22231.000,24.736,101941.070
22232.000,25.274,102068.787
22233.000,24.852,101522.690
22234.000,24.917,101144.323
22235.000,24.889,101294.579
22236.000,24.924,101981.711
22237.000,25.401,101972.373
22238.000,24.506,101851.598
22239.000,24.716,101572.362
22240.000,25.104,101600.930
22241.000,25.284,100740.081
22242.000,25.433,100898.357
22243.000,24.830,102105.326
22244.000,25.039,101304.192
22245.000,24.935,100583.263
22246.000,25.312,101218.525
22247.000,24.649,101768.235
22248.000,25.424,101227.137
22249.000,24.867,101886.515
22250.000,25.147,101897.397
22251.000,24.649,101863.273
22252.000,25.258,101423.543
22253.000,25.027,101710.726
22254.000,25.050,102224.965
22255.000,25.212,101694.997
22256.000,24.806,102267.410
22257.000,24.661,101223.699
22258.000,24.900,100477.593
22259.000,25.197,101678.341
22260.000,24.813,101993.167
22261.000,24.754,100494.393
22262.000,25.170,100856.288
22263.000,24.646,100610.460
22264.000,24.816,100609.479
22265.000,24.564,101163.887
22266.000,25.075,100385.770
